date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover
2016-09-12,26.16,26.16,26.16,26.16,327.71,2.38,10.01,21.814,18.41,18.41,158.34,109.52,109.52,0.13
2016-09-09,23.78,23.78,23.78,23.78,156.0,2.16,9.99,19.83,17.441,17.441,97.2,82.25,82.25,0.06
2016-09-08,21.62,21.62,21.62,21.62,120.0,1.97,10.03,18.026,16.536,16.536,73.0,71.71,71.71,0.05
2016-09-07,19.65,19.65,19.65,19.65,75.0,1.79,10.02,16.386,15.688,15.688,60.8,63.67,63.67,0.03
2016-09-06,17.86,17.86,17.86,17.86,113.0,1.62,9.97,14.896,14.896,14.896,61.4,61.4,61.4,0.05
2016-09-05,16.24,16.24,16.24,16.24,22.0,1.48,10.03,14.155,14.155,14.155,48.5,48.5,48.5,0.01
2016-09-02,14.76,14.76,14.76,14.76,35.0,1.34,9.98,13.46,13.46,13.46,57.33,57.33,57.33,0.01
2016-09-01,13.42,13.42,13.42,13.42,59.0,1.22,10.0,12.81,12.81,12.81,68.5,68.5,68.5,0.02
2016-08-31,10.16,12.2,12.2,10.16,78.0,3.73,44.04,12.2,12.2,12.2,78.0,78.0,78.0,0.03
