date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover
2016-09-12,37.5,38.5,36.81,36.68,73537.92,-3.13,-7.84,40.62,41.27,40.287,90538.64,114473.31,78680.86,10.08
2016-09-09,41.28,41.47,39.94,39.94,61054.49,-1.26,-3.06,41.676,41.417,40.442,97163.58,110759.93,78703.7,8.37
2016-09-08,41.2,41.78,41.2,40.98,82184.85,-1.11,-2.62,41.992,41.228,40.385,105410.9,108147.68,78075.11,11.27
2016-09-07,43.2,44.77,42.31,42.01,131955.77,-0.53,-1.24,42.264,40.935,40.285,130380.35,103412.63,77315.23,18.09
2016-09-06,41.51,43.21,42.84,40.71,103960.19,0.75,1.78,42.066,40.638,40.233,142192.79,94178.67,75701.42,14.25
2016-09-05,41.7,43.88,42.09,41.7,106662.61,0.57,1.37,41.92,40.21,40.07,138407.97,86007.83,72504.41,14.62
2016-09-02,41.5,42.45,41.52,41.25,102291.07,-1.04,-2.44,41.158,39.84,39.91,124356.28,79771.9,68610.34,14.02
2016-09-01,40.75,44.26,42.56,40.38,207032.12,1.24,3.0,40.464,39.705,39.764,110884.45,72783.19,65563.7,28.38
2016-08-31,42.2,42.26,41.32,40.48,191017.94,-0.79,-1.88,39.606,39.505,39.625,76444.9,56036.13,58378.04,26.19
2016-08-30,38.85,42.11,42.11,38.55,85036.12,3.83,10.01,39.21,39.468,39.499,46164.55,43145.01,50771.15,11.66
2016-08-29,37.7,39.0,38.28,37.35,36404.15,0.23,0.6,38.5,39.304,39.35,33607.7,42888.42,48626.08,4.99
2016-08-26,38.28,38.94,38.05,38.01,34931.93,-0.22,-0.57,38.522,39.466,39.38,35187.51,46647.47,49849.84,4.79
2016-08-25,39.0,39.0,38.27,37.01,34834.37,-1.07,-2.72,38.946,39.541,39.413,34681.93,48002.54,51051.61,4.78
2016-08-24,39.18,39.88,39.34,38.64,39616.19,0.78,2.02,39.404,39.635,39.401,35627.37,51217.83,51691.17,5.43
2016-08-23,38.32,38.85,38.56,38.08,22251.84,0.17,0.44,39.726,39.827,39.363,40125.46,57224.17,53093.27,3.05
2016-08-22,40.02,40.3,38.39,38.38,44303.24,-1.78,-4.43,40.108,39.929,39.577,52169.14,59001.0,54774.12,6.07
2016-08-19,40.58,41.08,40.17,40.01,32404.01,-0.39,-0.96,40.41,39.98,39.849,58107.42,57448.79,56042.68,4.44
2016-08-18,40.98,41.01,40.56,40.23,39561.55,-0.39,-0.95,40.136,39.823,39.997,61323.14,58344.2,56510.69,5.42
2016-08-17,40.47,41.45,40.95,39.81,62106.65,0.48,1.19,39.866,39.744,40.239,66808.3,60719.95,56084.25,8.51
2016-08-16,39.98,41.7,40.47,39.98,82470.26,0.57,1.43,39.928,39.529,40.49,74322.89,58397.3,54931.11,11.31
2016-08-15,38.8,40.28,39.9,38.0,73994.61,1.1,2.83,39.75,39.395,40.751,65832.85,54363.74,53367.89,10.14
2016-08-12,39.1,39.4,38.8,38.3,48482.65,-0.41,-1.05,39.55,39.293,41.081,56790.16,53052.21,51696.48,6.65
2016-08-11,40.51,40.6,39.21,39.03,66987.33,-2.05,-4.97,39.51,39.284,41.437,55365.26,54100.68,51199.66,9.18
2016-08-10,40.02,43.25,41.26,39.8,99679.59,1.68,4.25,39.622,39.167,41.826,54631.61,52164.51,49779.7,13.67
2016-08-09,38.99,39.7,39.58,38.8,40020.06,0.68,1.75,39.13,38.898,42.159,42471.71,48962.36,48826.4,5.49
2016-08-08,38.45,39.08,38.9,37.75,28781.19,0.3,0.78,39.04,39.225,42.568,42894.64,50547.24,48872.23,3.95
2016-08-05,39.56,39.65,38.6,38.6,41358.14,-1.17,-2.94,39.036,39.718,42.972,49314.25,54636.58,51139.18,5.67
2016-08-04,38.6,40.48,39.77,38.26,63319.06,0.97,2.5,39.058,40.17,43.533,52836.1,54677.18,51796.98,8.68
2016-08-03,38.82,39.35,38.8,38.18,38880.12,-0.33,-0.84,38.712,40.733,44.106,49697.4,51448.55,52168.74,5.33
2016-08-02,38.92,39.9,39.13,38.8,42134.67,0.25,0.64,38.666,41.451,44.731,55453.01,51464.93,52221.24,5.78
2016-08-01,37.98,39.58,38.88,36.7,60879.25,0.17,0.44,39.41,42.106,45.362,58199.85,52372.04,52217.29,8.35
2016-07-29,38.25,39.62,38.71,37.56,58967.4,0.67,1.76,40.4,42.869,45.985,59958.9,50340.76,51629.94,8.08
2016-07-28,38.6,38.76,38.04,37.22,47625.58,-0.53,-1.37,41.282,43.589,46.642,56518.27,48298.63,50665.1,6.53
2016-07-27,42.49,42.49,38.57,38.57,67658.15,-4.28,-9.99,42.754,44.485,47.314,53199.7,47394.89,51900.5,9.28
2016-07-26,43.15,43.39,42.85,42.0,55868.85,-0.98,-2.24,44.236,45.419,48.097,47476.85,48690.43,52731.67,7.66
2016-07-25,43.0,44.75,43.83,41.0,69674.54,0.71,1.65,44.802,45.911,48.642,46544.24,47197.23,53685.26,9.55
2016-07-22,45.42,45.85,43.12,42.81,41764.21,-2.28,-5.02,45.338,46.226,49.194,40722.61,47641.77,54279.58,5.73
2016-07-21,46.0,46.33,45.4,45.4,31032.74,-0.58,-1.26,45.896,46.895,49.743,40079.0,48916.77,55891.63,4.25
2016-07-20,45.5,46.76,45.98,45.49,39043.9,0.3,0.66,46.216,47.478,50.176,41590.08,52888.94,58237.13,5.35
2016-07-19,46.6,46.6,45.68,45.01,51205.81,-0.83,-1.78,46.602,48.01,50.702,49904.02,52977.55,61731.55,7.02
2016-07-18,45.42,47.22,46.51,45.01,40566.41,0.6,1.31,47.02,48.617,51.064,47850.22,52062.54,63404.15,5.56
2016-07-15,47.01,47.19,45.91,45.78,38546.14,-1.09,-2.32,47.114,49.1,51.523,54560.93,52919.12,66647.19,5.28
2016-07-14,47.16,47.7,47.0,46.5,38588.15,-0.91,-1.9,47.894,49.695,51.964,57754.54,53031.56,71687.61,5.29
2016-07-13,46.7,48.5,47.91,45.32,80613.59,0.14,0.29,48.74,50.143,52.394,64187.79,56406.12,74678.97,11.05
2016-07-12,47.8,47.8,47.77,46.0,40936.79,0.79,1.68,49.418,50.774,52.526,56051.08,56772.91,73843.76,5.61
2016-07-11,49.88,50.21,46.98,46.32,74120.0,-2.83,-5.68,50.214,51.372,52.555,56274.85,60173.29,74509.75,10.16
2016-07-08,50.5,50.98,49.81,49.67,54514.17,-1.42,-2.77,51.086,52.161,52.631,51277.3,60917.38,74286.75,7.47
2016-07-07,51.54,52.1,51.23,49.0,70754.4,-0.07,-0.14,51.496,52.59,52.776,48308.58,62866.5,75448.08,9.7
2016-07-06,51.89,52.75,51.3,51.08,39930.06,-0.45,-0.87,51.546,52.873,52.939,48624.45,63585.33,76257.52,5.47
2016-07-05,51.3,52.16,51.75,50.79,42055.64,0.41,0.8,52.13,53.394,53.123,57494.73,70485.56,79654.2,5.77
2016-07-04,51.0,51.7,51.34,50.2,49132.23,-0.52,-1.0,52.53,53.511,53.168,64071.72,74745.77,83057.89,6.74
2016-07-01,51.47,52.69,51.86,51.1,39670.56,0.38,0.74,53.236,53.946,53.332,70557.46,80375.27,85980.05,5.44
2016-06-30,53.5,54.19,51.48,50.83,72333.75,-2.74,-5.05,53.684,54.232,53.446,77424.42,90343.65,91874.35,9.92
2016-06-29,53.37,56.39,54.22,52.51,84281.46,0.47,0.87,54.2,54.645,53.517,78546.2,92951.83,94676.41,21.07
2016-06-28,53.9,54.69,53.75,52.8,74940.59,-1.12,-2.04,54.658,54.278,53.34,83476.39,90914.62,97818.47,18.74
2016-06-27,53.01,55.48,54.87,52.71,81560.94,0.77,1.42,54.492,53.738,53.364,85419.82,88846.21,102634.8,20.39
2016-06-24,54.2,55.6,54.1,50.99,74005.36,0.04,0.07,54.656,53.101,53.086,90193.08,87656.13,104428.48,18.5
2016-06-23,55.06,55.83,54.06,53.0,77942.67,-2.45,-4.34,54.78,52.961,52.86,103262.88,88029.67,108349.7,19.49
2016-06-22,52.25,57.19,56.51,52.2,108932.37,3.59,6.78,55.09,53.005,52.573,107357.46,88929.72,111754.23,27.23
2016-06-21,56.45,56.45,52.92,52.05,84657.74,-2.77,-4.97,53.898,52.851,52.262,98352.86,88822.84,114769.24,21.16
2016-06-20,53.21,56.99,55.69,53.21,105427.25,0.97,1.77,52.984,52.824,52.101,92272.61,91370.01,120547.23,26.36
2016-06-17,58.5,58.5,54.72,53.6,139354.39,-0.89,-1.6,51.546,52.717,51.831,85119.18,91584.83,121777.27,34.84
2016-06-16,50.5,55.61,55.61,50.4,98415.53,5.06,10.01,51.142,52.66,51.38,72796.45,93405.05,122033.89,24.6
2016-06-15,47.21,51.49,50.55,47.18,63909.38,2.2,4.55,50.92,52.389,50.677,70501.98,96400.98,125704.18,15.98
2016-06-14,48.2,49.48,48.35,46.18,54256.48,-0.15,-0.31,51.804,52.402,52.549,79292.83,104722.32,125660.26,13.56
2016-06-13,50.46,52.41,48.5,48.0,69660.1,-4.2,-7.97,52.664,52.99,54.131,90467.42,116423.38,126287.76,17.42
2016-06-08,53.95,53.95,52.7,52.02,77740.78,-1.8,-3.3,53.888,53.07,55.456,98050.49,121200.84,125841.53,19.44
2016-06-07,54.97,55.29,54.5,52.99,86943.17,-0.47,-0.85,54.178,52.76,56.421,114013.65,128669.74,124029.63,21.74
2016-06-06,51.9,55.63,54.97,51.69,107863.62,2.32,4.41,53.858,52.14,57.447,122299.98,134578.75,122287.33,26.97
2016-06-03,54.3,55.9,52.65,51.98,110129.43,-1.97,-3.61,53.0,51.673,58.518,130151.81,140715.63,119976.42,27.53
2016-06-02,53.18,54.8,54.62,52.69,107575.45,0.47,0.87,53.316,51.378,59.856,142379.34,149724.44,117678.5,26.89
2016-06-01,52.1,57.76,54.15,51.55,157556.56,1.25,2.36,52.252,50.944,61.2,144351.19,151969.72,115919.59,39.39
2016-05-31,50.95,53.38,52.9,49.66,128374.85,2.22,4.38,51.342,50.1,62.374,143325.83,150662.73,110442.73,32.09
2016-05-30,51.01,52.88,50.68,50.0,147122.75,-3.55,-6.55,50.422,48.965,63.258,146857.51,155007.38,107785.91,36.78
2016-05-27,49.85,54.23,54.23,49.8,171267.11,4.93,10.0,50.346,52.696,64.09,151279.45,146598.21,104322.27,42.82
2016-05-26,47.51,50.19,49.3,47.05,117434.68,-0.3,-0.6,49.44,55.272,64.438,157069.53,136152.13,98938.88,29.36
2016-05-25,48.5,50.49,49.6,47.85,152429.77,1.3,2.69,49.636,57.842,65.207,159588.24,130482.21,95306.09,38.11
2016-05-24,48.95,50.3,48.3,47.61,146033.23,-2.0,-3.98,48.858,60.082,65.667,157999.63,119389.52,89433.18,36.51
2016-05-23,49.7,52.43,50.3,47.8,169232.44,0.6,1.21,47.508,62.753,66.126,163157.26,109995.91,84623.74,42.31
2016-05-20,50.3,55.01,49.7,48.36,200217.55,-0.58,-1.15,55.046,65.363,66.747,141916.97,99237.22,79287.13,50.05
2016-05-19,46.8,50.28,50.28,45.71,130028.22,4.57,10.0,61.104,68.333,67.501,115234.73,85632.56,72113.67,32.51
2016-05-18,40.8,45.71,45.71,40.06,144486.72,4.16,10.01,66.048,71.455,67.932,101376.19,79869.45,69168.31,36.12
2016-05-17,45.48,46.21,41.55,41.01,171821.36,-2.2,-5.03,71.306,74.648,68.399,80779.4,70222.73,63242.18,42.96
2016-05-16,79.0,87.99,87.99,77.82,63031.02,8.0,10.0,77.998,77.551,69.005,56834.56,60564.44,55534.51,31.52
2016-05-13,74.66,82.5,79.99,74.45,66806.34,4.99,6.65,75.68,75.483,67.383,56557.47,62046.34,54680.57,33.4
2016-05-12,69.25,76.48,75.0,67.43,60735.49,3.0,4.17,75.562,73.603,66.024,56030.39,61725.62,52376.85,30.37
2016-05-11,77.01,77.69,72.0,71.33,41502.81,-3.01,-4.01,76.862,72.571,64.86,58362.72,60129.97,50510.82,20.75
2016-05-10,76.96,78.3,75.01,72.14,52097.13,-1.39,-1.82,77.99,71.251,63.81,59666.05,59476.84,49503.75,26.05
2016-05-09,79.09,79.09,76.4,73.73,61645.56,-3.0,-3.78,77.104,69.498,62.714,64294.32,59251.57,48241.5,30.82
2016-05-06,80.0,84.5,79.4,78.78,64170.95,-2.1,-2.58,75.286,68.13,61.488,67535.21,59337.03,46396.05,32.09
2016-05-05,77.8,84.84,81.5,76.0,72397.17,3.86,4.97,71.644,66.669,60.222,67420.86,58594.78,44649.84,36.2
2016-05-04,71.0,77.64,77.64,70.32,48019.45,7.06,10.0,68.28,64.409,58.874,61897.22,58467.16,42575.89,24.01
