date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover
2016-09-12,69.98,71.7,68.9,68.65,41460.72,-4.08,-5.59,75.898,79.161,77.693,56065.08,76240.18,79102.52,15.36
2016-09-09,77.0,77.3,72.98,72.7,49302.99,-4.23,-5.48,78.096,79.811,78.314,64965.99,77945.06,83371.74,18.26
2016-09-08,76.81,79.49,77.21,75.28,47659.46,-0.83,-1.06,80.298,79.941,78.72,73814.0,79698.08,86500.8,17.65
2016-09-07,81.0,81.88,78.04,78.0,68408.13,-4.32,-5.25,82.058,79.778,78.908,92870.08,84076.95,90582.3,25.34
2016-09-06,79.5,82.87,82.36,79.1,73494.11,2.47,3.09,83.446,79.1,79.065,97735.51,83149.91,91956.95,27.22
2016-09-05,85.0,85.49,79.89,78.78,85965.28,-4.1,-4.88,82.424,78.247,78.637,96415.28,81503.73,93610.76,31.84
2016-09-02,84.38,87.88,83.99,83.18,93543.01,-2.02,-2.35,81.526,77.493,77.996,90924.12,79569.29,93246.53,34.65
2016-09-01,87.5,91.59,86.01,83.0,142939.88,1.03,1.21,79.584,76.717,77.206,85582.17,81007.1,93921.72,52.94
2016-08-31,77.5,84.98,84.98,77.25,92735.28,7.73,10.01,77.498,76.501,76.211,75283.81,79757.5,93063.3,34.35
2016-08-30,74.39,78.75,77.25,74.39,66892.96,1.85,2.45,74.754,75.949,75.196,68564.3,78560.87,92428.66,24.78
2016-08-29,73.55,77.78,75.4,73.01,58509.46,1.12,1.51,74.07,76.225,74.274,66592.18,81964.87,92230.79,21.67
2016-08-26,74.12,76.35,74.28,73.52,66833.28,-1.3,-1.72,73.46,76.817,73.392,68214.47,88798.42,93504.46,24.75
2016-08-25,71.09,77.3,75.58,68.74,91448.06,4.32,6.06,73.85,77.499,72.878,76432.03,93303.51,95319.87,33.87
2016-08-24,73.83,74.48,71.26,70.22,59137.73,-2.57,-3.48,75.504,78.039,72.204,84231.2,97087.66,94473.68,21.9
2016-08-23,72.35,75.6,73.83,72.29,57032.38,1.48,2.05,77.144,79.03,71.716,88557.44,100764.0,96834.98,21.12
2016-08-22,74.7,74.7,72.35,71.5,66620.88,-3.88,-5.09,78.38,79.026,71.124,97337.55,105717.79,98919.86,24.67
2016-08-19,83.12,83.95,76.23,75.6,107921.1,-7.62,-9.09,80.174,78.499,70.419,109382.37,106923.77,100359.92,39.97
2016-08-18,79.0,84.45,83.85,79.0,130443.91,4.39,5.53,81.148,77.695,69.722,110174.99,106836.35,102611.71,48.31
2016-08-17,78.88,81.26,79.46,77.0,80768.93,-0.55,-0.69,80.574,75.92,68.68,109944.12,106369.1,96120.18,29.91
2016-08-16,79.88,83.6,80.01,79.0,100932.93,-1.31,-1.61,80.916,74.443,67.571,112970.57,106296.46,92118.91,37.38
2016-08-15,82.48,85.58,81.32,80.03,126844.97,0.22,0.27,79.672,72.323,66.174,114098.03,102496.71,87135.7,46.98
2016-08-12,77.8,81.35,81.1,77.8,111884.2,0.12,0.15,76.824,69.966,64.475,104465.18,98210.5,80824.65,41.44
2016-08-11,80.0,83.99,80.98,78.0,129289.56,-0.19,-0.23,74.242,68.256,62.572,103497.71,97336.23,75240.38,47.89
2016-08-10,74.2,81.17,81.17,74.2,95901.18,7.38,10.0,71.266,66.37,60.48,102794.07,91859.7,68784.8,35.52
2016-08-09,66.66,73.79,73.79,66.37,106570.25,6.71,10.0,67.97,64.402,58.2,99622.35,92905.97,63999.44,39.47
2016-08-08,68.0,68.0,67.08,63.82,78680.7,-1.11,-1.63,64.974,63.221,56.127,90895.38,92121.93,58686.19,29.14
2016-08-05,64.0,68.59,68.19,63.66,107046.84,2.09,3.16,63.108,62.34,54.243,91955.82,93796.06,54766.36,39.65
2016-08-04,65.72,68.67,66.1,64.81,125771.39,1.41,2.18,62.27,61.749,52.17,91174.75,98387.07,49417.8,46.58
2016-08-03,58.8,64.69,64.69,58.19,80042.57,5.88,10.0,61.474,61.44,50.08,80925.33,85871.27,43131.53,29.65
2016-08-02,57.75,60.3,58.81,57.75,62935.4,1.06,1.83,60.834,60.699,47.95,86189.58,77941.37,39132.25,23.31
2016-08-01,61.99,62.0,57.75,57.6,83982.92,-6.25,-9.77,61.468,60.025,46.014,93348.47,71774.69,35988.28,31.1
2016-07-29,63.8,68.0,64.0,63.1,103141.48,1.88,3.03,61.572,58.984,44.039,95636.3,63438.81,31791.3,38.2
2016-07-28,59.28,62.6,62.12,58.05,74524.26,0.63,1.02,61.228,56.888,41.668,105599.39,53144.52,26637.29,27.6
2016-07-27,61.0,63.1,61.49,57.45,106363.85,-0.49,-0.79,61.406,54.589,39.316,90817.21,45709.9,22912.98,39.39
2016-07-26,57.98,63.98,61.98,57.63,98729.84,3.71,6.37,60.564,51.997,36.927,69693.16,35092.91,17603.99,36.57
2016-07-25,60.33,60.33,58.27,56.51,95422.07,-4.01,-6.44,58.582,49.033,35.608,50200.91,25250.46,13334.21,35.34
2016-07-22,69.31,69.31,62.28,62.15,152956.91,-0.73,-1.16,56.396,46.146,34.349,31241.31,15736.65,8773.78,56.65
2016-07-21,63.01,63.01,63.01,63.01,613.38,5.73,10.0,52.548,42.591,32.706,689.66,448.53,292.42,0.23
2016-07-20,57.28,57.28,57.28,57.28,743.58,5.21,10.01,47.772,38.72,30.813,602.58,391.79,272.36,0.28
2016-07-19,52.07,52.07,52.07,52.07,1268.59,4.73,9.99,43.43,35.201,29.048,492.66,323.13,240.94,0.47
2016-07-18,47.34,47.34,47.34,47.34,624.1,4.3,9.99,39.484,32.002,27.404,300.01,201.87,167.54,0.23
2016-07-15,43.04,43.04,43.04,43.04,198.65,3.91,9.99,35.896,29.093,25.87,231.99,143.79,132.42,0.07
2016-07-14,39.13,39.13,39.13,39.13,178.0,3.56,10.01,32.634,26.448,24.439,207.4,130.05,126.9,0.07
2016-07-13,35.57,35.57,35.57,35.57,193.97,3.23,9.99,29.668,24.043,23.104,181.0,116.05,122.25,0.07
2016-07-12,32.34,32.34,32.34,32.34,305.31,2.94,10.0,26.972,21.857,21.857,153.61,115.08,115.08,0.11
2016-07-11,29.4,29.4,29.4,29.4,284.0,2.67,9.99,24.52,20.692,20.692,103.74,93.94,93.94,0.11
2016-07-08,26.73,26.73,26.73,26.73,75.72,2.43,10.0,22.29,19.604,19.604,55.59,70.19,70.19,0.03
2016-07-07,24.3,24.3,24.3,24.3,46.0,2.21,10.01,20.262,18.586,18.586,52.71,69.39,69.39,0.02
2016-07-06,22.09,22.09,22.09,22.09,57.0,2.01,10.01,18.418,17.633,17.633,51.11,73.29,73.29,0.02
2016-07-05,20.08,20.08,20.08,20.08,55.96,1.83,10.03,16.742,16.742,16.742,76.55,76.55,76.55,0.02
2016-07-04,18.25,18.25,18.25,18.25,43.29,1.66,10.01,15.908,15.908,15.908,81.7,81.7,81.7,0.02
2016-07-01,16.59,16.59,16.59,16.59,61.29,1.51,10.01,15.127,15.127,15.127,94.5,94.5,94.5,0.02
2016-06-30,15.08,15.08,15.08,15.08,38.0,1.37,9.99,14.395,14.395,14.395,111.11,111.11,111.11,0.01
2016-06-29,11.42,13.71,13.71,11.42,184.22,4.19,44.01,13.71,13.71,13.71,184.22,184.22,184.22,0.07
