date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover
2016-09-12,150.02,154.98,151.23,148.01,17843.74,-5.71,-3.64,150.37,151.426,154.836,15422.15,12700.93,13000.98,15.1
2016-09-09,148.0,161.88,156.94,146.77,30411.21,9.78,6.65,149.624,151.442,155.491,13727.81,11591.61,13267.75,25.73
2016-09-08,146.0,149.0,147.16,145.0,6362.6,0.57,0.39,148.636,151.06,155.483,9117.01,9680.38,12399.65,5.38
2016-09-07,149.25,150.2,146.59,146.51,8935.39,-3.34,-2.23,149.848,151.934,155.85,10064.2,10381.57,12874.03,7.56
2016-09-06,147.0,150.9,149.93,143.6,13557.82,2.43,1.65,152.008,152.555,156.586,11327.48,10247.46,13389.7,11.47
2016-09-05,152.5,153.49,147.5,147.01,9372.01,-4.5,-2.96,152.482,152.892,157.156,9979.71,9792.88,13755.8,7.93
2016-09-02,152.0,153.8,152.0,151.5,7357.21,-1.22,-0.8,153.26,153.341,157.607,9455.42,10387.15,13954.76,6.22
2016-09-01,157.5,157.5,153.22,153.0,11098.56,-4.17,-2.65,153.484,154.551,157.782,10243.76,10683.41,14337.88,9.39
2016-08-31,152.3,158.18,157.39,151.0,15251.79,5.09,3.34,154.02,155.815,158.016,10698.93,11368.79,14665.15,12.9
2016-08-30,151.28,154.6,152.3,151.02,6819.0,0.91,0.6,153.102,157.006,158.203,9167.45,12140.25,15089.29,5.77
2016-08-29,152.99,155.15,151.39,150.5,6750.52,-1.73,-1.13,153.302,158.246,158.412,9606.05,13301.04,15423.61,5.71
2016-08-26,153.99,158.98,153.12,152.51,11298.94,-2.78,-1.78,153.422,159.539,158.639,11318.88,14943.89,15986.73,9.56
2016-08-25,151.0,156.88,155.9,147.02,13374.42,3.1,2.03,155.618,159.905,158.958,11123.06,15118.92,16429.68,11.32
