date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover
2016-09-12,99.51,100.63,96.91,96.51,23357.26,-5.09,-4.99,98.116,97.84,97.492,22410.01,21108.0,19254.11,8.98
2016-09-09,97.7,104.49,102.0,97.5,45044.79,5.11,5.27,97.928,97.929,97.601,20379.95,20946.81,19521.19,17.32
2016-09-08,96.12,97.83,96.89,95.88,9194.88,0.11,0.11,96.81,97.129,97.172,14680.71,17811.13,17937.18,3.54
2016-09-07,98.04,99.14,96.78,96.0,15739.7,-1.22,-1.25,97.122,96.992,96.938,17294.72,18509.15,18346.55,6.05
2016-09-06,96.1,98.59,98.0,94.18,18713.44,2.03,2.12,97.606,96.907,96.877,18447.96,18289.93,18508.21,7.2
2016-09-05,96.12,98.9,95.97,95.75,13206.92,-0.44,-0.46,97.564,96.585,96.781,19805.99,17962.64,18669.59,5.08
2016-09-02,97.98,99.48,96.41,95.6,16548.6,-2.04,-2.07,97.93,96.495,96.641,21513.67,18462.68,19140.15,6.36
2016-09-01,98.31,101.9,98.45,98.24,22264.93,-0.75,-0.76,97.448,96.756,96.531,20941.55,18234.38,19117.53,8.56
2016-08-31,97.31,100.05,99.2,96.12,21505.92,1.41,1.44,96.862,96.831,96.452,19723.58,18037.2,18785.04,8.27
2016-08-30,97.87,101.98,97.79,97.12,25503.57,-0.01,-0.01,96.208,97.023,96.341,18131.9,18009.01,18757.26,9.81
2016-08-29,93.28,99.26,97.8,92.5,21745.33,3.8,4.04,95.606,97.144,96.206,16119.29,17400.21,18215.33,8.36
2016-08-26,95.9,96.48,94.0,93.57,13687.99,-1.52,-1.59,95.06,97.274,96.053,15411.7,18095.57,18105.86,5.26
2016-08-25,95.0,95.84,95.52,92.01,16175.07,-0.41,-0.43,96.064,97.215,96.305,15527.22,18063.23,18513.49,6.22
2016-08-24,95.5,97.0,95.93,95.02,13547.53,1.15,1.21,96.8,96.883,96.446,16350.82,18183.96,19215.95,5.21
2016-08-23,96.1,96.96,94.78,93.72,15440.54,-0.29,-0.3,97.838,96.847,96.659,17886.13,18726.49,20472.62,5.94
2016-08-22,98.9,99.48,95.07,95.02,18207.35,-3.95,-3.99,98.682,96.977,97.475,18681.13,19376.53,20404.77,7.0
2016-08-19,98.7,101.0,99.02,98.4,14265.59,-0.18,-0.18,99.488,96.787,98.239,20779.44,19817.62,20298.78,5.49
2016-08-18,100.47,102.0,99.2,98.66,20293.11,-1.92,-1.9,98.366,96.305,98.898,20599.24,20000.69,21047.11,7.81
2016-08-17,98.75,102.5,101.12,98.51,21224.06,2.12,2.14,96.966,96.073,99.776,20017.09,19532.88,21562.83,8.16
2016-08-16,98.2,101.66,99.0,98.2,19415.55,-0.1,-0.1,95.856,95.658,100.774,19566.86,19505.5,22226.16,7.47
2016-08-15,93.65,99.8,99.1,93.13,28698.88,5.69,6.09,95.272,95.267,101.779,20071.94,19030.45,22559.92,11.04
2016-08-12,92.0,94.48,93.41,92.0,13364.58,1.21,1.31,94.086,94.831,102.675,18855.8,18116.14,22408.63,5.14
2016-08-11,94.8,95.56,92.2,92.18,17382.39,-3.37,-3.53,94.244,95.395,104.009,19402.13,18963.75,24064.93,6.69
