date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover
2016-09-12,32.04,32.19,31.62,31.6,16006.04,-0.99,-3.04,32.566,32.552,32.803,13433.78,11448.55,16978.78,2.47
2016-09-09,32.86,33.15,32.61,32.61,13660.66,-0.23,-0.7,32.716,32.665,32.871,11721.01,10810.28,17261.52,2.11
2016-09-08,32.95,33.1,32.84,32.7,9056.36,-0.11,-0.33,32.646,32.676,32.855,11167.77,10743.16,17106.65,1.4
2016-09-07,32.9,33.2,32.95,32.74,16994.79,0.14,0.43,32.588,32.662,32.813,11151.5,11449.5,17290.68,2.63
2016-09-06,32.39,32.85,32.81,32.13,11451.06,0.44,1.36,32.542,32.673,32.789,9733.34,11004.46,17138.93,1.77
2016-09-05,32.35,32.62,32.37,32.27,7442.18,0.11,0.34,32.538,32.685,32.785,9463.31,11970.63,17228.96,1.15
2016-09-02,32.55,32.69,32.26,32.15,10894.48,-0.29,-0.89,32.614,32.786,32.785,9899.55,16793.65,17370.47,1.68
2016-09-01,32.67,32.79,32.55,32.55,8975.0,-0.17,-0.52,32.706,32.98,32.776,10318.55,20035.23,17338.19,1.39
2016-08-31,32.82,32.86,32.72,32.44,9904.0,-0.07,-0.21,32.736,33.013,32.768,11747.5,20707.82,17377.22,1.53
2016-08-30,32.79,32.96,32.79,32.75,10100.9,0.04,0.12,32.804,33.033,32.747,12275.57,21362.85,17441.42,1.56
2016-08-29,32.6,32.76,32.75,32.53,9623.38,0.03,0.09,32.832,33.054,32.719,14477.94,22509.01,17438.68,1.49
2016-08-26,32.79,33.01,32.72,32.68,12989.49,0.02,0.06,32.958,33.077,32.675,23687.74,23712.75,17789.81,2.01
2016-08-25,32.8,32.8,32.7,32.4,16119.75,-0.36,-1.09,33.254,33.033,32.654,29751.9,23470.14,17706.37,2.49
2016-08-24,33.04,33.27,33.06,32.91,12544.33,0.13,0.4,33.29,32.963,32.639,29668.13,23131.86,17885.79,1.94
2016-08-23,33.3,33.35,32.93,32.83,21112.75,-0.45,-1.35,33.262,32.905,32.614,30450.12,23273.4,19144.0,3.26
2016-08-22,34.0,34.58,33.38,33.36,55672.4,-0.82,-2.4,33.276,32.885,32.699,30540.08,22487.28,18931.17,8.6
2016-08-19,32.73,34.4,34.2,32.51,43310.26,1.32,4.01,33.196,32.784,32.734,23737.76,17947.28,16853.65,6.69
2016-08-18,32.93,33.18,32.88,32.69,15700.91,-0.04,-0.12,32.812,32.572,32.729,17188.38,14641.16,16162.94,2.43
2016-08-17,33.0,33.16,32.92,32.62,16454.28,-0.08,-0.24,32.636,32.522,32.833,16595.6,14046.62,16735.72,2.54
2016-08-16,32.81,33.16,33.0,32.72,21562.56,0.02,0.06,32.548,32.461,32.929,16096.68,13520.0,17027.21,3.33
2016-08-15,32.21,33.19,32.98,32.15,21660.77,0.7,2.17,32.494,32.384,33.028,14434.49,12368.34,17905.44,3.35
2016-08-12,32.16,32.28,32.28,31.86,10563.38,0.28,0.88,32.372,32.273,33.144,12156.81,11866.87,18444.05,1.63
2016-08-11,32.55,32.65,32.0,31.93,12737.0,-0.48,-1.48,32.332,32.275,33.335,12093.94,11942.61,20598.25,1.97
2016-08-10,32.63,32.78,32.48,32.32,13959.69,-0.25,-0.76,32.408,32.315,33.505,11497.64,12639.72,21590.83,2.16
