date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover
2016-09-12,45.2,45.48,44.48,44.45,25113.95,-1.5,-3.26,46.086,46.032,45.976,21959.37,19006.69,19553.65,3.66
2016-09-09,46.68,46.75,45.98,45.98,17104.13,-0.71,-1.52,46.41,46.204,46.056,21473.67,18466.57,19800.2,2.49
2016-09-08,46.53,46.95,46.69,46.4,14729.77,0.16,0.34,46.284,46.271,45.998,21020.24,19852.32,19726.51,2.15
2016-09-07,46.82,47.18,46.53,46.32,27478.18,-0.22,-0.47,46.11,46.22,45.889,20726.12,21497.83,19902.16,4.0
2016-09-06,46.1,46.78,46.75,45.65,25370.84,0.65,1.41,46.058,46.106,45.834,18431.32,20169.36,19309.61,3.7
2016-09-05,45.65,46.55,46.1,45.38,22685.42,0.75,1.65,45.978,45.949,45.773,16054.01,18952.67,18941.33,3.31
2016-09-02,45.76,45.98,45.35,45.16,14837.01,-0.47,-1.03,45.998,45.839,45.71,15459.48,18271.66,18691.35,2.16
2016-09-01,46.37,46.43,45.82,45.81,13259.16,-0.45,-0.97,46.258,45.901,45.663,18684.4,18210.52,19013.52,1.93
2016-08-31,46.36,46.67,46.27,45.9,16004.17,-0.08,-0.17,46.33,45.91,45.631,22269.54,18656.94,19283.24,2.33
2016-08-30,46.21,46.59,46.35,46.21,13484.3,0.15,0.33,46.154,45.898,45.564,21907.41,18901.97,19274.45,1.96
2016-08-29,46.65,46.75,46.2,46.05,19712.74,-0.45,-0.96,45.92,45.919,45.497,21851.33,20100.61,19252.95,2.87
2016-08-26,46.03,47.1,46.65,46.0,30961.63,0.47,1.02,45.68,45.909,45.422,21083.85,21133.83,19533.39,4.51
2016-08-25,45.3,46.19,46.18,44.69,31184.86,0.79,1.74,45.544,45.724,45.379,17736.64,19600.7,18967.28,4.54
2016-08-24,45.22,45.78,45.39,45.11,14193.51,0.21,0.47,45.49,45.558,45.384,15044.33,18306.48,18893.52,2.07
2016-08-23,44.92,45.4,45.18,44.89,13203.89,0.18,0.4,45.642,45.561,45.42,15896.54,18449.85,21047.92,1.92
2016-08-22,46.39,46.39,45.0,44.81,15875.35,-0.97,-2.11,45.918,45.597,45.63,18349.9,18929.99,21361.09,2.31
2016-08-19,45.98,46.25,45.97,45.74,14225.61,0.06,0.13,46.138,45.581,45.815,21183.8,19111.03,21529.2,2.07
2016-08-18,46.0,46.1,45.91,45.81,17723.31,-0.24,-0.52,45.904,45.425,45.951,21464.76,19816.51,22612.57,2.58
2016-08-17,46.54,46.54,46.15,45.99,18454.52,-0.41,-0.88,45.626,45.351,46.136,21568.63,19909.55,22949.11,2.69
2016-08-16,46.02,47.01,46.56,46.01,25470.72,0.46,1.0,45.48,45.23,46.319,21003.16,19646.93,23398.9,3.71
2016-08-15,44.64,46.3,46.1,44.51,30044.85,1.3,2.9,45.276,45.074,46.51,19510.08,18405.29,23827.39,4.38
2016-08-12,44.33,44.92,44.8,44.17,15630.42,0.28,0.63,45.024,44.934,46.662,17038.26,17932.95,24469.2,2.28
2016-08-11,45.31,45.4,44.52,44.5,18242.63,-0.9,-1.98,44.946,45.034,46.932,18168.26,18333.85,25385.91,2.66
2016-08-10,45.52,45.89,45.42,45.3,15627.2,-0.12,-0.26,45.076,45.211,47.241,18250.46,19480.55,26451.37,2.28
2016-08-09,44.88,45.6,45.54,44.55,18005.31,0.7,1.56,44.98,45.279,47.492,18290.7,23646.0,28789.77,2.62
2016-08-08,44.47,44.87,44.84,43.73,17685.76,0.43,0.97,44.872,45.663,47.766,17300.5,23792.18,33983.9,2.58
