date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover
2016-09-12,68.51,68.51,67.37,66.5,15249.41,-2.86,-4.07,70.746,71.927,74.181,12095.45,14167.46,20953.89,6.1
2016-09-09,71.13,71.7,70.2,70.1,10504.69,-1.24,-1.74,71.792,72.434,74.822,10892.9,13584.29,22465.67,4.2
2016-09-08,71.5,72.46,71.41,71.12,9113.87,-0.51,-0.71,72.224,72.66,75.244,11116.69,13956.45,23845.76,3.65
2016-09-07,73.36,73.36,71.9,71.49,11769.88,-0.94,-1.29,72.502,72.854,75.574,13165.57,15117.34,26177.12,4.71
2016-09-06,73.05,73.29,72.85,70.5,13839.4,0.26,0.36,73.152,73.147,75.994,16739.87,15380.27,29608.98,5.54
2016-09-05,72.37,73.8,72.6,72.33,9236.66,0.23,0.32,73.108,73.412,76.003,16239.47,15854.3,30211.66,3.69
2016-09-02,72.4,73.45,72.36,72.0,11623.65,-0.42,-0.58,73.076,73.643,75.984,16275.69,18921.8,30996.6,4.65
2016-09-01,75.13,75.19,72.8,72.7,19358.28,-2.3,-3.06,73.096,74.587,75.878,16796.22,23041.23,31563.13,7.74
2016-08-31,72.8,75.98,75.15,72.33,29641.38,2.53,3.48,73.206,75.347,75.863,17069.11,24688.69,31845.97,11.86
2016-08-30,72.42,73.05,72.63,72.2,11337.36,0.24,0.33,73.142,75.735,75.744,14020.66,24851.69,31977.66,4.53
2016-08-29,72.44,73.2,72.44,71.9,9417.77,0.0,0.0,73.716,76.435,75.618,15469.12,27740.32,32320.06,3.77
2016-08-26,73.54,73.98,72.46,72.38,14226.3,-0.88,-1.2,74.21,77.209,75.47,21567.91,31347.04,33185.54,5.69
2016-08-25,74.5,74.5,73.35,71.7,20722.72,-1.47,-1.97,76.078,77.828,75.587,29286.24,33735.06,34244.34,8.29
2016-08-24,75.5,75.87,74.83,74.5,14399.16,-0.57,-0.76,77.488,78.293,75.576,32308.27,37236.9,34608.42,5.76
2016-08-23,74.0,75.97,75.5,73.72,18579.67,0.62,0.83,78.328,78.842,75.588,35682.72,43837.69,35824.7,7.43
2016-08-22,80.36,80.36,74.91,74.66,39911.69,-6.82,-8.35,79.154,78.593,75.875,40011.52,44569.03,36686.93,15.96
2016-08-19,80.97,85.0,81.8,80.55,52817.94,1.42,1.77,80.208,78.325,76.175,41126.18,43071.4,36642.09,21.13
2016-08-18,78.6,80.58,80.4,78.4,35832.91,1.36,1.72,79.578,77.169,76.04,38183.89,40085.04,36120.35,14.33
