date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover
2016-09-12,77.5,78.35,75.89,75.88,30239.01,-4.06,-5.08,79.966,81.52,82.918,21242.93,26425.79,32506.39,5.85
2016-09-09,81.01,81.57,80.02,79.76,18051.8,-1.06,-1.31,80.908,82.05,83.314,19106.64,25120.33,33197.59,3.49
2016-09-08,80.6,81.38,80.99,80.51,12924.25,0.22,0.27,81.116,82.228,83.378,20980.44,26407.37,33455.66,2.5
2016-09-07,81.85,82.25,80.76,80.7,18214.23,-1.42,-1.73,81.574,82.444,83.348,24336.25,28589.69,34476.83,3.52
2016-09-06,80.55,83.01,82.17,79.0,26785.36,1.57,1.95,82.468,82.56,83.458,28106.38,29000.41,35817.25,5.18
2016-09-05,81.7,81.87,80.6,80.19,19557.56,-0.43,-0.53,83.074,82.583,83.417,31608.65,29181.54,36332.32,3.78
2016-09-02,82.5,82.9,81.06,80.8,27420.82,-2.24,-2.69,83.192,82.622,83.414,31134.02,31399.23,37259.01,5.31
2016-09-01,84.8,85.68,83.28,83.06,29703.28,-1.96,-2.3,83.34,83.221,83.429,31834.29,32007.54,37553.06,5.75
2016-08-31,85.4,85.98,85.23,83.63,37064.89,0.06,0.07,83.314,83.624,83.402,32843.14,33660.49,37715.98,7.17
2016-08-30,81.48,85.49,85.2,81.27,44296.72,3.99,4.91,82.652,84.036,83.321,29894.43,35619.67,38294.42,8.57
2016-08-29,80.89,82.7,81.19,80.6,17184.41,-0.57,-0.7,82.092,84.316,83.125,26754.42,38586.99,37402.72,3.33
2016-08-26,83.88,84.38,81.8,81.4,30922.13,-1.32,-1.59,82.052,84.578,83.078,31664.43,41274.85,38348.26,5.98
2016-08-25,81.02,83.21,83.15,79.0,34747.54,1.33,1.63,83.102,84.528,83.193,32180.79,40503.95,39094.81,6.72
2016-08-24,82.5,82.73,81.92,80.7,22321.34,-0.45,-0.55,83.934,84.252,83.198,34477.84,40363.98,40049.06,4.32
2016-08-23,81.05,83.3,82.4,81.02,28596.69,1.54,1.91,85.42,84.356,83.32,41344.92,42634.1,41940.21,5.53
2016-08-22,87.7,87.7,80.99,80.44,41734.43,-6.04,-6.94,86.54,84.251,83.535,50419.55,43483.11,42466.59,8.08
2016-08-19,87.23,89.0,87.05,86.5,33503.94,-0.24,-0.28,87.104,84.207,83.694,50885.27,43118.79,42618.6,6.48
2016-08-18,89.5,90.36,87.31,86.56,46232.8,-1.96,-2.2,85.954,83.638,83.701,48827.11,43098.59,43192.62,8.95
2016-08-17,87.06,90.8,89.35,87.05,56656.74,1.37,1.56,84.57,83.18,83.845,46250.11,41771.46,43083.63,10.96
2016-08-16,84.3,92.1,88.0,84.3,73969.84,4.18,4.99,83.292,82.605,84.023,43923.29,40969.17,41936.47,14.31
2016-08-15,81.1,84.3,83.81,80.5,44063.03,2.51,3.09,81.962,81.935,84.338,36546.67,36218.46,40373.21,8.53
2016-08-12,80.0,81.5,81.3,79.51,23213.16,0.89,1.11,81.31,81.579,84.743,35352.31,35421.67,41442.83,4.49
2016-08-11,82.0,82.86,80.39,80.3,33347.78,-2.57,-3.1,81.322,81.859,85.559,37370.06,37685.67,44128.24,6.45
2016-08-10,81.32,84.68,82.96,81.03,45022.62,1.62,1.99,81.79,82.145,86.302,37292.81,39734.15,45038.0,8.71
2016-08-09,80.1,81.88,81.35,80.01,37086.75,0.85,1.06,81.918,82.284,86.773,38015.06,41246.32,45719.07,7.18
2016-08-08,80.0,80.58,80.55,77.1,38091.24,-0.81,-1.0,81.908,82.819,87.4,35890.25,41450.07,48034.36,7.37
2016-08-05,82.9,84.47,81.36,81.2,33301.92,-1.37,-1.66,81.848,83.182,88.006,35491.04,42118.4,51226.48,6.44
2016-08-04,83.58,83.68,82.73,81.8,32961.54,-0.78,-0.93,82.396,83.763,88.931,38001.28,43286.65,52819.04,6.38
2016-08-03,81.01,84.5,83.6,80.55,48633.85,2.28,2.8,82.5,84.51,89.793,42175.49,44395.8,54843.78,9.41
2016-08-02,80.55,81.6,81.3,79.81,26462.69,1.01,1.26,82.65,85.44,90.696,44477.57,42903.76,56728.46,5.12
2016-08-01,83.02,83.02,80.25,78.08,36095.19,-3.8,-4.52,83.73,86.74,91.927,47009.89,44527.97,60622.4,6.98
2016-07-29,83.19,85.58,84.1,81.18,45853.13,0.92,1.11,84.516,87.907,92.989,48745.77,47463.98,63028.98,8.87
2016-07-28,84.8,85.88,83.25,79.77,53832.61,-1.19,-1.41,85.13,89.258,93.695,48572.01,50570.82,65174.41,10.42
2016-07-27,87.0,88.98,84.35,82.0,60144.24,-2.33,-2.69,86.52,90.458,94.432,46616.11,50341.84,69219.43,11.64
2016-07-26,84.2,88.8,86.7,84.2,39124.28,2.56,3.04,88.23,91.261,95.663,41329.94,50191.83,71435.77,7.57
2016-07-25,86.99,87.23,84.18,83.1,44774.58,-2.98,-3.42,89.75,91.981,96.703,42046.05,54618.64,74989.78,8.66
2016-07-22,90.33,90.37,87.17,86.11,44984.35,-3.07,-3.4,91.298,92.83,97.847,46182.19,60334.55,80083.74,8.7
2016-07-21,93.59,93.88,90.2,90.14,44053.12,-2.7,-2.91,93.386,94.099,98.663,52569.62,62351.43,86142.91,8.52
2016-07-20,94.3,94.8,92.9,92.3,33713.39,-1.36,-1.44,94.396,95.075,98.938,54067.56,65291.76,89078.6,6.52
2016-07-19,91.0,94.32,94.3,90.18,42704.82,2.31,2.51,94.292,95.953,99.247,59053.71,70553.16,93979.77,8.26
