date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover
2016-09-12,34.21,34.4,33.53,33.38,21982.2,-1.53,-4.36,35.144,35.537,36.33,17738.11,21283.11,34997.64,5.5
2016-09-09,35.8,35.96,35.08,35.0,16535.05,-0.74,-2.07,35.484,35.738,36.499,16087.67,21036.74,37617.29,4.13
2016-09-08,35.6,35.86,35.83,35.52,13525.83,0.29,0.82,35.55,35.835,36.423,17457.48,22297.11,37489.75,3.38
2016-09-07,35.48,36.0,35.58,35.44,16355.96,-0.11,-0.31,35.584,35.842,36.294,19792.74,24731.46,37855.92,4.09
2016-09-06,35.25,35.78,35.7,34.5,20291.52,0.47,1.33,35.74,35.964,36.239,22444.3,25862.04,38034.74,5.07
2016-09-05,35.23,35.77,35.23,35.15,13730.0,-0.18,-0.51,35.93,36.039,36.174,24828.11,26642.52,38062.92,3.43
2016-09-02,36.0,36.19,35.41,35.1,23384.1,-0.59,-1.64,35.992,36.172,36.099,25985.82,29419.23,38185.89,5.85
2016-09-01,36.28,36.87,36.0,35.93,25202.1,-0.37,-1.02,36.12,36.425,36.019,27136.73,32313.27,38059.74,6.3
2016-08-31,36.6,36.6,36.36,35.57,29613.78,-0.28,-0.76,36.1,36.678,35.91,29670.18,36980.77,37689.36,7.4
2016-08-30,35.48,36.76,36.65,35.33,32210.56,1.1,3.09,36.188,36.872,35.789,29279.79,40721.53,37734.58,8.05
2016-08-29,35.97,35.99,35.54,35.07,19518.54,-0.52,-1.44,36.148,37.123,35.604,28456.94,48712.17,37093.94,4.88
2016-08-26,36.5,37.31,36.05,36.0,29138.66,0.12,0.33,36.352,37.26,35.436,32852.64,54197.84,37281.73,7.28
2016-08-25,36.4,36.4,35.9,34.81,37869.35,-0.87,-2.37,36.73,37.011,35.325,37489.81,52682.4,36798.37,9.47
2016-08-24,36.5,37.35,36.8,36.24,27661.83,0.31,0.85,37.256,36.746,35.228,44291.37,50980.38,36257.2,6.92
2016-08-23,36.6,37.16,36.45,36.18,28096.3,-0.12,-0.33,37.556,36.514,35.087,52163.26,50207.44,37321.43,7.02
2016-08-22,37.76,38.29,36.56,36.4,41497.04,-1.4,-3.69,38.098,36.309,35.087,68967.41,49483.33,37172.28,10.37
2016-08-19,38.16,39.1,37.94,37.5,52324.54,-0.7,-1.81,38.168,36.025,35.066,75543.04,46952.55,36585.75,13.08
2016-08-18,38.26,38.99,38.53,37.3,71877.14,0.28,0.73,37.292,35.612,34.973,67874.98,43806.21,36822.58,17.97
2016-08-17,38.72,38.82,38.3,37.52,67021.3,-0.83,-2.12,36.236,35.141,34.931,57669.4,38397.94,34806.54,16.76
2016-08-16,37.8,40.49,39.16,37.33,112117.04,2.25,6.1,35.472,34.706,34.927,48251.61,34747.64,32801.6,28.03
2016-08-15,34.0,36.91,36.91,33.71,74375.2,3.36,10.02,34.52,34.085,34.89,29999.24,25475.7,29193.9,18.59
2016-08-12,33.0,33.67,33.56,33.0,13984.22,0.34,1.02,33.882,33.612,34.998,18362.07,20365.63,27697.43,3.5
2016-08-11,34.18,34.49,33.25,33.18,20849.24,-1.22,-3.54,33.932,33.639,35.318,19737.44,20914.34,29397.08,5.21
2016-08-10,34.4,34.79,34.48,34.07,19932.36,0.08,0.23,34.046,33.71,35.677,19126.47,21534.02,31858.89,4.98
2016-08-09,33.51,34.45,34.4,33.45,20855.2,0.68,2.02,33.94,33.66,35.899,21243.67,24435.42,33407.06,5.21
2016-08-08,33.6,33.86,33.72,32.82,16189.31,-0.1,-0.3,33.65,33.865,36.162,20952.16,24861.23,35631.44,4.05
2016-08-05,33.73,34.3,33.81,33.73,20861.11,-0.02,-0.06,33.342,34.107,36.372,22369.19,26218.95,38120.99,5.22
2016-08-04,33.8,34.32,33.82,33.45,17794.39,-0.15,-0.44,33.346,34.333,36.638,22091.23,29838.95,40140.16,4.45
2016-08-03,32.79,34.3,33.95,32.5,30518.35,0.97,2.94,33.374,34.721,36.869,23941.57,31215.14,41749.31,7.63
