date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover
2016-09-12,17.77,18.15,17.61,17.6,63812.14,-1.01,-5.42,18.704,19.192,19.794,73926.53,84254.22,116695.31,2.38
2016-09-09,19.06,19.17,18.62,18.59,58328.1,-0.42,-2.21,18.976,19.453,19.974,75266.18,87045.07,139386.98,2.17
2016-09-08,19.21,19.35,19.04,18.93,55888.49,-0.16,-0.83,19.044,19.564,20.133,80614.37,88722.49,146776.51,2.08
2016-09-07,19.03,19.83,19.2,18.99,114940.41,0.15,0.79,19.174,19.621,20.3,85951.53,93344.86,154037.73,4.28
2016-09-06,18.84,19.15,19.05,18.55,76663.51,0.08,0.42,19.412,19.724,20.494,85046.06,91026.82,159479.35,2.85
2016-09-05,18.81,19.19,18.97,18.54,70510.39,0.01,0.05,19.68,19.873,20.693,94581.91,99428.77,165912.21,2.63
2016-09-02,19.39,19.6,18.96,18.88,85069.06,-0.73,-3.71,19.93,19.979,20.791,98823.96,105493.93,168791.48,3.17
2016-09-01,20.09,20.1,19.69,19.61,82574.27,-0.7,-3.43,20.084,20.156,20.882,96830.61,110686.46,177896.98,3.07
2016-08-31,20.65,20.88,20.39,20.22,110413.06,0.0,0.0,20.068,20.253,20.899,100738.19,119275.69,179361.01,4.11
2016-08-30,20.04,20.69,20.39,20.01,124342.78,0.17,0.84,20.036,20.326,20.903,97007.59,136160.43,182312.47,4.63
2016-08-29,19.73,20.3,20.22,19.4,91720.63,0.49,2.48,20.066,20.396,20.898,104275.63,149136.41,186570.77,3.41
2016-08-26,19.77,20.09,19.73,19.6,75102.29,0.12,0.61,20.028,20.494,20.895,112163.89,191728.89,193880.27,2.8
2016-08-25,20.1,20.17,19.61,19.21,102112.18,-0.62,-3.06,20.228,20.702,20.824,124542.31,204830.53,199681.94,3.8
2016-08-24,20.42,20.5,20.23,20.2,91760.06,-0.31,-1.51,20.438,20.979,20.76,137813.19,214730.61,201801.33,3.42
2016-08-23,20.0,20.75,20.54,19.68,160682.97,0.51,2.55,20.616,21.264,20.581,175313.27,227931.88,201129.82,5.98
2016-08-22,20.8,20.89,20.03,20.0,131161.95,-0.7,-3.38,20.726,21.512,20.458,193997.19,232395.66,195936.79,4.88
2016-08-19,20.7,21.03,20.73,20.63,136994.39,0.07,0.34,20.96,21.602,20.353,271293.9,232089.04,194966.25,5.1
2016-08-18,21.0,21.0,20.66,20.61,168466.59,-0.46,-2.18,21.176,21.607,20.251,285118.74,245107.5,196644.06,6.27
2016-08-17,21.14,21.49,21.12,20.56,279260.47,0.03,0.14,21.52,21.544,20.11,291648.02,239446.34,193001.71,10.4
2016-08-16,21.0,21.29,21.09,20.85,254102.53,-0.11,-0.52,21.912,21.479,19.964,280550.48,228464.52,182385.24,9.46
2016-08-15,21.45,22.1,21.2,20.55,517645.5,-0.61,-2.8,22.298,21.4,19.832,270794.13,224005.14,175268.97,19.27
2016-08-12,22.91,22.99,21.81,21.69,206118.61,-0.57,-2.55,22.244,21.295,19.717,192884.18,196031.65,156704.46,7.67
2016-08-11,22.94,23.49,22.38,22.11,201112.98,-0.7,-3.03,22.038,20.946,19.553,205096.26,194533.35,153859.08,7.49
2016-08-10,22.81,23.8,23.08,22.34,223772.77,0.06,0.26,21.568,20.54,19.353,187244.65,188872.06,154515.46,8.33
2016-08-09,20.55,23.02,23.02,20.2,205320.81,2.09,9.99,21.046,19.897,19.096,176378.55,174327.77,155644.81,7.64
2016-08-08,20.3,21.3,20.93,19.8,128095.71,0.15,0.72,20.502,19.403,18.761,177216.15,159477.92,149122.67,4.77
2016-08-05,19.81,21.96,20.78,19.6,267179.03,0.75,3.74,20.346,19.103,18.527,199179.11,157843.46,146170.55,9.95
2016-08-04,20.28,20.49,20.03,19.66,111854.94,-0.44,-2.15,19.854,18.894,18.292,183970.43,148180.62,137510.84,4.16
2016-08-03,19.9,20.96,20.47,19.65,169442.28,0.17,0.84,19.512,18.676,18.087,190499.47,146557.09,134741.31,6.31
2016-08-02,19.6,20.55,20.3,19.6,209508.77,0.15,0.74,18.748,18.449,17.84,172276.98,136305.97,129935.26,7.8
2016-08-01,18.03,20.15,20.15,17.02,237910.55,1.83,9.99,18.304,18.264,17.621,141739.69,126532.8,122958.28,8.86
2016-07-29,18.8,19.06,18.32,18.22,191135.62,0.0,0.0,17.86,18.139,17.393,116507.81,117377.27,113584.73,7.12
2016-07-28,16.66,18.32,18.32,16.42,144500.11,1.67,10.03,17.934,18.16,17.251,112390.82,113184.82,107044.94,5.38
2016-07-27,17.97,18.1,16.65,16.38,78329.84,-1.43,-7.91,17.84,18.166,17.132,102614.72,120158.87,103339.89,2.92
2016-07-26,17.88,18.15,18.08,17.54,56822.32,0.15,0.84,18.15,18.295,17.08,100334.96,136961.85,102564.24,2.12
2016-07-25,18.39,18.57,17.93,17.07,111751.15,-0.66,-3.55,18.224,18.118,16.932,111325.91,138767.42,102522.17,4.16
2016-07-12,17.7,18.75,18.69,17.6,170550.66,0.84,4.71,18.418,17.951,16.809,118246.72,134497.63,100154.32,6.35
2016-07-11,18.18,18.28,17.85,17.73,95619.65,-0.35,-1.92,18.386,17.69,16.627,113978.82,126841.05,94553.81,3.56
2016-07-08,18.26,18.45,18.2,17.84,66931.0,-0.25,-1.35,18.492,17.497,16.501,137703.02,122925.52,95801.49,2.49
2016-07-07,18.7,18.76,18.45,18.04,111777.11,-0.45,-2.38,18.44,17.231,16.43,173588.75,123564.56,97559.54,4.16
2016-07-06,18.23,19.18,18.9,18.2,146355.2,0.37,2.0,18.012,16.977,16.335,166208.93,119383.75,97945.06,5.45
2016-07-05,18.4,18.6,18.53,18.04,149211.16,0.15,0.82,17.484,16.647,16.189,150748.54,109792.19,94433.78,5.56
2016-07-04,17.8,18.9,18.38,17.69,214240.61,0.44,2.45,16.994,16.341,16.043,139703.28,100905.06,90005.43,7.98
2016-07-01,16.23,17.94,17.94,16.2,246359.66,1.63,9.99,16.502,16.097,15.912,108148.03,86520.91,82260.63,9.17
2016-06-30,16.26,16.39,16.31,16.01,74878.02,0.05,0.31,16.022,15.865,15.8,73540.36,68166.63,73961.29,2.79
2016-06-29,16.15,16.34,16.26,15.93,69053.23,0.18,1.12,15.942,15.745,15.776,72558.58,66276.93,74306.37,2.71
2016-06-28,15.73,16.14,16.08,15.7,93984.88,0.16,1.0,15.81,15.666,15.72,68835.84,65811.01,73040.38,3.69
2016-06-27,15.51,15.98,15.92,15.42,56464.36,0.38,2.44,15.688,15.563,15.694,62106.84,62266.58,72443.34,2.22
2016-06-24,15.75,16.01,15.54,15.05,73321.32,-0.37,-2.33,15.692,15.504,15.663,64893.78,68677.46,72323.37,2.88
2016-06-23,15.42,16.05,15.91,15.42,69969.1,0.31,1.99,15.708,15.629,15.635,62792.9,71554.53,70820.26,2.75
2016-06-22,15.49,15.68,15.6,15.25,50439.55,0.13,0.84,15.548,15.692,15.598,59995.28,76506.36,71363.02,1.98
2016-06-21,15.99,16.17,15.47,15.41,60339.86,-0.47,-2.95,15.522,15.73,15.573,62786.18,79075.36,71660.15,2.37
2016-06-20,15.48,16.06,15.94,15.38,70399.07,0.32,2.05,15.438,15.745,15.522,62426.31,79105.79,69777.68,2.76
2016-06-17,15.07,15.66,15.62,15.07,62816.94,0.51,3.38,15.316,15.726,15.44,72461.14,78000.36,67573.37,2.47
2016-06-16,15.41,15.54,15.11,15.01,55980.96,-0.36,-2.33,15.55,15.735,15.372,80316.15,79755.94,66213.73,2.2
2016-06-15,14.78,15.68,15.47,14.5,64394.08,0.42,2.79,15.836,15.806,15.369,93017.44,82335.81,64967.05,2.53
2016-06-14,15.09,15.36,15.05,14.79,58540.52,-0.28,-1.83,15.938,15.774,15.357,95364.54,80269.74,63367.55,2.3
2016-06-13,16.6,17.23,15.33,15.25,120573.2,-1.46,-8.7,16.052,15.825,15.347,95785.27,82620.1,61889.48,4.73
2016-06-08,16.48,16.85,16.79,16.31,102091.99,0.25,1.51,16.136,15.821,15.315,83539.58,75969.29,57376.56,4.01
2016-06-07,15.86,16.54,16.54,15.86,119487.42,0.56,3.5,15.92,15.64,15.219,79195.73,70086.0,54017.16,4.69
2016-06-06,15.71,15.98,15.98,15.53,76129.59,0.36,2.31,15.776,15.504,15.141,71654.18,66219.68,50831.05,2.99
2016-06-03,15.76,15.78,15.62,15.43,60644.16,-0.13,-0.82,15.61,15.416,15.112,65174.94,64244.94,49964.65,2.38
2016-06-02,15.71,15.87,15.75,15.51,59344.73,0.04,0.26,15.598,15.299,15.155,69454.93,60449.57,51799.34,2.33
2016-06-01,15.9,16.0,15.71,15.58,80372.77,-0.11,-0.69,15.506,15.154,15.242,68399.0,57146.37,55197.51,3.16
2016-05-31,15.15,15.86,15.82,15.11,81779.64,0.67,4.42,15.36,15.008,15.342,60976.27,52671.51,55727.17,3.21
2016-05-30,15.4,15.4,15.15,14.97,43733.4,-0.41,-2.63,15.232,14.931,15.461,60785.19,47598.3,59542.91,1.72
2016-05-27,15.35,15.86,15.56,15.3,82044.12,0.27,1.77,15.222,14.94,15.621,63314.93,46465.36,63373.62,3.22
2016-05-26,15.06,15.35,15.29,14.89,54065.06,0.31,2.07,15.0,14.869,15.743,51444.21,41158.86,65447.68,2.12
2016-05-25,15.05,15.25,14.98,14.79,43259.14,-0.2,-1.32,14.802,14.808,15.895,45893.75,38783.83,70597.86,1.7
2016-05-24,15.57,16.0,15.18,15.15,80824.21,0.08,0.53,14.656,14.797,16.033,44366.76,37948.31,72890.96,3.17
2016-05-23,14.52,15.12,15.1,14.46,56382.13,0.65,4.5,14.63,14.777,16.123,34411.41,35442.41,71274.44,2.21
2016-05-20,14.16,14.45,14.45,14.0,22690.5,0.15,1.05,14.658,14.807,16.193,29615.78,35684.36,70517.71,0.89
2016-05-19,14.16,14.75,14.3,14.16,26312.76,0.05,0.35,14.738,15.011,16.278,30873.51,43149.12,71796.98,1.03
2016-05-18,14.99,14.99,14.25,14.21,35624.18,-0.8,-5.32,14.814,15.329,16.374,31673.92,53248.65,74740.67,1.4
2016-05-17,15.28,15.28,15.05,14.88,31047.5,-0.19,-1.25,14.938,15.676,16.537,31529.87,58782.82,76410.45,1.22
2016-05-16,14.88,15.25,15.24,14.85,32403.95,0.39,2.63,14.924,15.99,16.672,36473.4,71487.52,81691.56,1.27
2016-05-13,14.76,14.99,14.85,14.6,28979.16,0.17,1.16,14.956,16.301,16.771,41752.94,80281.88,82484.9,1.14
2016-05-12,14.51,14.8,14.68,14.18,30314.81,-0.19,-1.28,15.284,16.616,16.902,55424.73,89736.49,84693.7,1.19
2016-05-11,15.01,15.22,14.87,14.74,34903.91,-0.11,-0.73,15.844,16.982,17.024,74823.38,102411.89,87114.95,1.37
2016-05-10,14.9,15.28,14.98,14.7,55765.18,-0.42,-2.73,16.414,17.269,17.129,86035.77,107833.61,88653.74,2.19
2016-05-09,16.31,16.31,15.4,15.25,58801.63,-1.09,-6.61,17.056,17.469,17.24,106501.63,107106.46,89690.13,2.31
2016-05-06,17.4,17.45,16.49,16.45,97338.11,-0.99,-5.66,17.646,17.578,17.308,118810.82,105351.06,90238.55,3.82
2016-05-05,17.45,17.6,17.48,17.03,127308.05,-0.24,-1.35,17.948,17.544,17.336,124048.26,100444.85,89658.83,5.0
2016-05-04,17.9,18.17,17.72,17.63,90965.87,-0.47,-2.58,18.12,17.418,17.346,130000.4,96232.69,91746.42,3.57
2016-05-03,17.97,18.26,18.19,17.41,158094.5,-0.16,-0.87,18.124,17.397,17.335,129631.46,94038.09,90796.91,6.21
2016-04-29,17.97,18.45,18.35,17.55,120347.56,0.35,1.94,17.882,17.354,17.221,107711.3,91895.61,87095.28,4.73
2016-04-28,18.29,18.7,18.0,17.7,123525.3,-0.34,-1.85,17.51,17.241,17.081,91891.3,84687.93,85569.33,4.85
2016-04-27,17.69,18.5,18.34,17.5,157068.77,0.6,3.38,17.14,17.187,16.968,76841.44,79650.91,83902.19,6.17
2016-04-26,16.95,17.77,17.74,16.62,89121.17,0.76,4.48,16.716,17.065,16.81,62464.98,71818.01,79441.61,3.5
2016-04-25,16.5,17.0,16.98,16.25,48493.68,0.49,2.97,16.67,16.989,16.653,58444.72,69473.87,76888.82,1.9
2016-04-22,16.14,16.68,16.49,15.85,41247.56,0.34,2.1,16.826,17.011,16.532,76079.93,72273.8,76328.44,1.62
2016-04-21,16.22,16.63,16.15,16.01,48276.02,-0.07,-0.43,16.972,17.037,16.427,77484.56,75126.04,76437.4,1.9
2016-04-20,17.59,17.6,16.22,16.0,85186.47,-1.29,-7.37,17.234,17.127,16.37,82460.38,78872.81,76400.96,3.35
2016-04-19,17.45,17.83,17.51,17.36,69019.89,-0.25,-1.41,17.414,17.274,16.316,81171.03,87260.15,74505.4,2.71
2016-04-18,17.65,18.5,17.76,17.6,136669.7,0.54,3.14,17.308,17.273,16.159,80503.01,87555.73,73006.0,5.37
2016-04-15,17.45,17.45,17.22,17.01,48270.71,-0.24,-1.38,17.196,17.088,15.974,68467.67,82294.95,69350.79,1.9
2016-04-14,17.26,17.65,17.46,17.13,73155.15,0.34,1.99,17.102,16.92,15.892,72767.52,86450.73,69401.88,2.87
2016-04-13,16.81,17.64,17.12,16.81,78739.7,0.14,0.82,17.02,16.749,15.818,75285.24,88153.46,68489.91,3.09
2016-04-12,17.49,17.5,16.98,16.69,65679.8,-0.22,-1.28,17.134,16.554,15.849,93349.27,87065.22,67026.96,2.58
2016-04-11,16.82,17.38,17.2,16.62,76492.97,0.45,2.69,17.238,16.317,15.903,94608.45,84303.78,66123.94,3.0
2016-04-08,16.7,17.0,16.75,16.26,69769.98,-0.3,-1.76,16.98,16.052,15.981,96122.24,80383.09,65637.51,2.74
2016-04-07,17.48,17.5,17.05,17.03,85743.75,-0.64,-3.62,16.738,15.817,16.065,100133.94,77748.77,65146.76,3.37
2016-04-06,17.6,18.17,17.69,17.4,169059.86,0.19,1.09,16.478,15.612,16.093,101021.68,73929.11,64970.79,6.64
2016-04-05,17.5,17.5,17.5,17.02,71975.7,1.59,9.99,15.974,15.358,16.081,80781.16,61750.65,59214.88,2.83
2016-03-14,15.42,16.22,15.91,15.36,84061.91,0.37,2.38,15.396,15.044,16.067,73999.1,58456.27,58406.28,3.3
2016-03-11,15.65,16.29,15.54,14.5,89828.46,-0.21,-1.33,15.124,14.86,16.096,64643.94,56406.63,56087.55,3.53
2016-03-10,15.05,16.36,15.75,14.63,90182.49,0.58,3.82,14.896,14.863,16.141,55363.6,52353.04,53151.55,3.54
2016-03-09,14.35,15.35,15.17,14.0,67857.26,0.56,3.83,14.746,14.886,16.193,46836.54,48826.35,51271.12,2.66
2016-03-08,14.48,14.67,14.61,13.7,38065.39,0.06,0.41,14.742,15.144,16.241,42720.13,46988.69,49486.31,1.49
2016-03-07,14.54,15.0,14.55,14.39,37286.09,0.15,1.04,14.692,15.489,16.315,42913.44,47944.1,49603.03,1.46
2016-03-04,14.8,15.05,14.4,14.21,43426.76,-0.6,-4.0,14.596,15.909,16.363,48169.33,50891.93,50127.73,1.71
2016-03-03,15.11,15.46,15.0,14.85,47547.2,-0.15,-0.99,14.83,16.313,16.47,49342.48,52544.76,50483.09,1.87
2016-03-02,14.31,15.3,15.15,14.16,47275.21,0.79,5.5,15.026,16.574,16.521,50816.17,56012.47,50395.37,1.86
2016-03-01,14.3,14.55,14.36,13.73,39031.92,0.29,2.06,15.546,16.804,16.622,51257.26,56679.11,52233.06,1.53
2016-02-29,15.39,15.56,14.07,14.01,63565.54,-1.5,-9.63,16.286,17.089,16.717,52974.77,58356.29,54522.09,2.5
2016-02-26,16.26,16.27,15.57,15.21,49292.54,-0.41,-2.57,17.222,17.332,16.88,53614.53,55768.46,53448.86,1.94
2016-02-25,17.79,17.85,15.98,15.98,54915.62,-1.77,-9.97,17.796,17.418,16.949,55747.04,53950.05,54095.25,2.16
2016-02-24,18.06,18.06,17.75,17.11,49480.68,-0.31,-1.72,18.122,17.499,16.999,61208.77,53715.89,54449.2,1.94
2016-02-23,18.5,18.77,18.06,17.75,47619.48,-0.69,-3.68,18.062,17.337,17.043,62100.96,51983.93,56332.68,1.87
2016-02-22,18.65,18.92,18.75,18.35,66764.34,0.31,1.68,17.892,17.14,17.052,63737.81,51261.96,57162.5,2.62
2016-02-19,17.5,18.6,18.44,17.4,59955.08,0.83,4.71,17.442,16.817,16.998,57922.38,49363.53,56594.2,2.35
2016-02-18,17.65,18.38,17.61,17.51,82224.27,0.16,0.92,17.04,16.626,16.934,52153.06,48421.41,56699.53,3.23
2016-02-17,17.21,17.5,17.45,16.86,53941.62,0.24,1.4,16.876,16.468,16.926,46223.01,44778.27,56085.39,2.12
2016-02-16,16.5,17.43,17.21,16.45,55803.75,0.71,4.3,16.612,16.439,16.889,41866.9,47787.01,56637.34,2.19
2016-02-15,15.51,16.69,16.5,15.51,37687.2,0.07,0.43,16.388,16.344,16.921,38786.1,50687.9,58187.98,1.48
2016-02-05,16.81,16.93,16.43,16.41,31108.48,-0.36,-2.14,16.192,16.428,16.971,40804.69,51129.26,60877.28,1.22
2016-02-04,16.14,16.99,16.79,16.14,52574.0,0.66,4.09,16.212,16.479,17.122,44689.76,54240.45,65281.81,2.06
2016-02-03,16.05,16.2,16.13,15.6,32161.05,0.04,0.25,16.06,16.499,17.278,43333.52,55182.51,63968.26,1.26
2016-02-02,15.64,16.3,16.09,15.55,40399.79,0.57,3.67,16.266,16.748,17.577,53707.12,60681.44,67620.59,1.59
2016-02-01,16.54,16.7,15.52,15.03,47780.11,-1.01,-6.11,16.3,16.964,17.835,62589.69,63063.05,73013.43,1.88
2016-01-29,16.03,16.94,16.53,15.7,50533.85,0.5,3.12,16.664,17.178,18.22,61453.83,63824.86,78236.59,1.98
2016-01-28,17.09,17.09,16.03,15.93,45792.82,-1.13,-6.58,16.746,17.242,18.684,63791.13,64977.64,90206.54,1.8
2016-01-27,16.26,17.28,17.16,15.51,84029.05,0.9,5.54,16.938,17.384,19.29,67031.5,67392.5,102900.01,3.3
2016-01-26,17.16,18.05,16.26,16.0,84812.63,-1.08,-6.23,17.23,17.338,19.712,67655.75,65487.68,110129.64,3.33
2016-01-25,17.1,17.68,17.34,16.98,42100.82,0.4,2.36,17.628,17.497,20.204,63536.41,65688.06,124543.15,1.65
2016-01-22,17.23,17.5,16.94,16.22,62220.34,-0.05,-0.29,17.692,17.514,20.788,66195.88,70625.29,133255.19,2.44
