date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover
2016-09-12,38.99,38.99,37.35,36.85,37843.59,-2.07,-5.25,39.646,38.891,37.626,50197.79,42225.33,33739.61,10.09
2016-09-09,39.28,40.15,39.42,39.02,36242.17,0.15,0.38,40.326,38.909,37.472,56916.5,41278.69,32495.95,9.66
2016-09-08,41.86,41.86,39.27,39.01,55286.58,-2.07,-5.01,40.076,38.68,37.194,58193.85,41505.62,31243.14,14.74
2016-09-07,41.95,43.88,41.34,40.56,67803.12,0.49,1.2,39.69,38.368,36.905,50751.08,37650.08,29063.62,18.08
2016-09-06,41.0,41.76,40.85,40.01,53813.5,0.1,0.24,38.87,37.921,36.51,40779.7,33330.89,26294.22,14.35
2016-09-05,38.48,41.88,40.75,38.2,71437.13,2.58,6.76,38.136,37.521,36.143,34252.87,31197.68,24030.31,19.05
2016-09-02,37.5,38.9,38.17,37.05,42628.9,0.83,2.22,37.492,37.141,35.768,25640.88,26448.07,20791.08,11.37
2016-09-01,37.5,37.72,37.34,37.02,18072.76,0.1,0.27,37.284,37.014,35.512,24817.4,26465.83,18983.56,4.82
2016-08-31,37.25,37.49,37.24,36.96,17946.19,0.06,0.16,37.046,36.832,35.293,24549.08,26280.29,18537.67,4.79
2016-08-30,37.51,37.94,37.18,36.7,21179.38,-0.35,-0.93,36.972,36.644,35.07,25882.09,26131.42,18038.42,5.65
2016-08-29,37.13,37.98,37.53,36.91,28377.17,0.4,1.08,36.906,36.361,34.87,28142.49,25253.89,17429.76,7.57
2016-08-26,36.4,39.77,37.13,36.21,38511.51,0.98,2.71,36.79,36.035,34.646,27255.26,23713.21,17094.01,10.27
2016-08-25,36.96,36.96,36.15,35.45,16731.16,-0.72,-1.95,36.744,35.707,34.479,28114.26,20980.66,15542.14,4.46
2016-08-24,37.2,37.58,36.87,36.5,24611.21,0.02,0.05,36.618,35.442,34.376,28011.49,20477.15,15273.67,6.56
2016-08-23,37.0,38.42,36.85,36.34,32481.38,-0.1,-0.27,36.316,35.098,34.235,26380.76,19257.54,15094.63,8.66
2016-08-22,37.38,37.4,36.95,36.11,23941.04,0.05,0.14,35.816,34.765,34.143,22365.3,16862.93,14922.24,6.38
2016-08-19,35.58,37.5,36.9,35.21,42806.49,1.38,3.88,35.28,34.395,33.981,20171.16,15134.09,14751.65,11.42
2016-08-18,35.7,35.84,35.52,35.2,16217.33,0.16,0.45,34.67,34.01,33.811,13847.07,11501.29,13892.25,4.32
2016-08-17,34.33,35.39,35.36,34.19,16457.54,1.01,2.94,34.266,33.754,33.799,12942.81,10795.06,13651.16,4.39
2016-08-16,34.58,35.0,34.35,34.2,12404.1,0.08,0.23,33.88,33.495,33.806,12134.32,9945.41,13320.17,3.31
2016-08-15,33.85,34.46,34.27,32.92,12970.33,0.42,1.24,33.714,33.378,33.852,11360.56,9605.63,13637.57,3.46
2016-08-12,33.5,33.95,33.85,33.24,11186.06,0.35,1.04,33.51,33.257,33.949,10097.03,10474.81,13661.51,2.98
2016-08-11,33.44,33.7,33.5,33.15,11696.0,0.07,0.21,33.35,33.251,34.072,9155.51,10103.61,13985.64,3.12
2016-08-10,33.7,33.7,33.43,33.33,12415.13,-0.09,-0.27,33.242,33.31,34.193,8647.32,10070.19,14245.3,3.31
2016-08-09,33.35,33.56,33.52,33.03,8535.3,0.27,0.81,33.11,33.371,34.307,7756.5,10931.73,14434.22,2.28
2016-08-08,32.93,33.38,33.25,32.93,6652.65,0.2,0.6,33.042,33.521,34.418,7850.69,12981.55,15059.8,1.77
2016-08-05,32.92,33.29,33.05,32.8,6478.49,0.09,0.27,33.004,33.566,34.535,10852.6,14369.21,16378.65,1.73
2016-08-04,33.03,33.13,32.96,32.75,9155.04,0.19,0.58,33.152,33.612,34.724,11051.7,16283.21,17938.17,2.44
2016-08-03,33.22,33.22,32.77,32.7,7961.0,-0.41,-1.24,33.378,33.844,34.937,11493.05,16507.26,21321.2,2.12
2016-08-02,33.09,33.43,33.18,32.72,9006.26,0.12,0.36,33.632,34.116,35.1,14106.96,16694.92,24625.02,2.4
2016-08-01,33.8,33.8,33.06,32.5,21662.21,-0.73,-2.16,34.0,34.326,35.156,18112.41,17669.51,27824.96,5.78
2016-07-29,34.08,34.17,33.79,33.22,7474.0,-0.3,-0.88,34.128,34.64,35.264,17885.82,16848.21,28818.89,1.99
2016-07-28,34.0,34.43,34.09,33.08,11361.78,0.05,0.15,34.072,34.893,35.35,21514.72,17867.66,29772.8,3.03
2016-07-27,35.0,35.0,34.04,32.91,21030.53,-0.98,-2.8,34.31,35.076,35.464,21521.47,18420.41,30126.01,5.61
2016-07-26,33.7,35.36,35.02,33.7,29033.52,1.32,3.92,34.6,35.242,35.594,19282.89,17936.71,30398.75,7.74
2016-07-25,33.51,34.2,33.7,33.5,20529.28,0.19,0.57,34.652,35.314,35.689,17226.61,17138.04,30462.65,5.47
