date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover
2016-09-12,73.35,75.5,73.86,73.3,11217.12,-2.95,-3.84,77.264,79.305,82.352,11926.41,15448.85,21020.89,6.0
2016-09-09,77.75,78.5,76.81,76.8,10063.0,-1.09,-1.4,78.344,79.969,83.303,12130.01,15157.04,22684.33,5.39
2016-09-08,77.88,78.5,77.9,77.36,8605.62,-0.25,-0.32,79.042,80.353,83.987,13017.23,15708.65,23947.11,4.61
2016-09-07,80.1,80.88,78.15,77.89,14035.02,-1.45,-1.82,79.84,80.773,84.682,15749.12,17168.29,26127.53,7.51
2016-09-06,79.25,80.1,79.6,77.12,15711.28,0.34,0.43,81.09,81.147,85.289,19693.93,17298.86,27859.41,8.41
2016-09-05,80.43,81.79,79.26,79.0,12235.15,-1.04,-1.29,81.346,81.344,85.886,18971.29,17657.57,30043.97,6.55
2016-09-02,80.29,81.66,80.3,79.68,14499.1,-1.59,-1.94,81.594,81.47,86.232,18184.06,20465.02,31662.2,7.76
2016-09-01,83.95,83.95,81.89,81.78,22265.07,-2.51,-2.97,81.664,82.338,86.134,18400.07,22127.68,31993.04,11.92
2016-08-31,80.6,85.0,84.4,79.1,33759.06,3.52,4.35,81.706,83.468,86.092,18587.46,23884.87,32687.98,18.07
2016-08-30,80.97,81.47,80.88,80.06,12098.09,0.38,0.47,81.204,84.278,85.899,14903.79,23369.25,32726.02,6.48
2016-08-29,79.13,81.88,80.5,79.13,8299.0,-0.15,-0.19,81.342,85.4,85.593,16343.85,26592.93,32997.34,4.44
2016-08-26,82.5,82.5,80.65,80.0,15579.11,-1.45,-1.77,81.346,86.636,85.271,22745.98,30211.62,33826.15,8.34
2016-08-25,80.86,82.8,82.1,77.7,23202.05,0.21,0.26,83.012,87.622,85.3,25855.29,32185.58,34317.13,12.42
2016-08-24,81.8,82.97,81.89,81.0,15340.68,0.32,0.39,85.23,88.591,85.262,29182.29,35086.77,34450.77,8.21
2016-08-23,80.3,83.18,81.57,80.3,19298.4,1.05,1.3,87.352,89.432,85.294,31834.71,38419.96,35423.66,10.33
2016-08-22,86.5,86.93,80.52,80.18,40309.68,-8.46,-9.51,89.458,90.427,85.699,36842.01,42430.36,35947.34,21.58
2016-08-19,94.0,94.5,88.98,88.4,31125.66,-4.21,-4.52,91.926,90.994,86.151,37677.26,42859.38,35805.19,16.66
2016-08-18,92.53,95.5,93.19,91.5,39837.02,0.69,0.75,92.232,89.931,86.145,38515.86,41858.39,36170.58,21.33
2016-08-17,90.66,93.02,92.5,90.26,28602.77,0.4,0.43,91.952,88.715,86.142,40991.25,41491.09,35833.13,15.31
2016-08-16,93.5,95.49,92.1,91.6,44334.94,-0.76,-0.82,91.512,87.52,86.367,45005.21,42082.79,35871.98,23.73
2016-08-15,90.48,93.99,92.86,88.4,44485.91,2.35,2.6,91.396,85.786,86.62,48018.71,39401.75,35476.02,23.81
2016-08-12,89.5,93.0,90.51,88.18,35318.67,-1.28,-1.39,90.062,83.905,86.905,48041.5,37440.68,35556.23,18.91
2016-08-11,88.88,95.49,91.79,88.05,52213.96,1.49,1.65,87.63,82.979,87.607,45200.92,36448.69,36435.88,27.95
2016-08-10,90.99,94.49,90.3,89.02,48672.59,-1.22,-1.33,85.478,81.934,88.303,41990.94,33814.78,37083.92,26.06
2016-08-09,86.99,94.49,91.52,84.3,59402.44,5.33,6.18,83.528,81.157,88.808,39160.36,32427.37,38361.01,31.8
2016-08-08,78.39,86.19,86.19,78.36,44599.82,7.84,10.01,80.176,80.971,89.302,30784.79,29464.32,39785.07,23.88
2016-08-05,79.98,82.18,78.35,78.17,21115.81,-2.68,-3.31,77.748,81.307,89.601,26839.86,28751.0,40506.36,11.3
2016-08-04,79.41,85.26,81.03,79.01,36164.03,0.48,0.6,78.328,82.359,90.783,27696.45,30482.77,42129.1,19.36
2016-08-03,74.79,81.2,80.55,74.02,34519.72,5.79,7.75,78.39,83.568,91.955,25638.62,30175.16,44828.52,18.48
2016-08-02,74.88,75.3,74.76,73.6,17524.59,0.71,0.96,78.786,85.213,93.38,25694.37,29661.18,46695.39,9.38
2016-08-01,78.15,78.44,74.05,73.39,24875.14,-7.2,-8.86,81.766,87.454,94.599,28143.84,31550.28,48592.67,13.32
2016-07-29,80.89,83.48,81.25,80.1,25398.77,-0.09,-0.11,84.866,89.905,95.403,30662.15,33671.78,52217.43,13.6
2016-07-28,82.53,83.0,81.34,79.05,25874.86,-1.19,-1.44,86.39,92.236,95.858,33269.09,36423.07,57224.3,13.85
2016-07-27,88.58,89.0,82.53,81.7,34798.5,-7.13,-7.95,88.746,94.672,95.897,34711.7,40353.07,56400.46,18.63
2016-07-26,88.88,91.98,89.66,87.8,29771.95,0.11,0.12,91.64,96.458,95.504,33627.98,44294.65,54705.35,15.94
2016-07-25,88.2,91.37,89.55,84.2,37466.66,0.68,0.77,93.142,97.632,94.414,34956.72,50105.82,53347.84,20.06
2016-07-22,93.08,95.3,88.87,86.88,38433.47,-4.25,-4.56,94.944,97.895,93.022,36681.41,52261.72,51528.11,20.57
2016-07-21,95.52,97.0,93.12,92.8,33087.9,-3.88,-4.0,98.082,99.206,91.383,39577.05,53775.43,49693.79,17.71
2016-07-20,98.0,98.99,97.0,95.1,29379.91,-0.17,-0.17,100.598,100.342,89.276,45994.44,59481.89,48073.16,15.73
2016-07-19,97.0,100.0,97.17,93.8,36415.64,-1.39,-1.41,101.276,101.547,86.744,54961.32,63729.61,46637.25,19.49
