date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover
2016-09-12,65.11,65.11,65.11,65.11,541.0,5.92,10.0,54.3,44.007,40.666,197.58,106.79,96.19,0.39
2016-09-09,59.19,59.19,59.19,59.19,308.0,5.38,10.0,49.364,40.006,38.444,93.38,53.29,55.75,0.22
2016-09-08,53.81,53.81,53.81,53.81,65.88,4.89,10.0,44.876,36.369,36.369,34.38,30.52,30.52,0.05
2016-09-07,48.92,48.92,48.92,48.92,16.0,4.45,10.01,40.796,34.431,34.431,25.6,26.6,26.6,0.01
2016-09-06,44.47,44.47,44.47,44.47,57.0,4.04,9.99,37.086,32.62,32.62,26.2,27.92,27.92,0.04
2016-09-05,40.43,40.43,40.43,40.43,20.0,3.68,10.01,33.714,30.927,30.927,16.0,23.77,23.77,0.01
2016-09-02,36.75,36.75,36.75,36.75,13.0,3.34,10.0,30.648,29.343,29.343,13.2,24.39,24.39,0.01
2016-09-01,33.41,33.41,33.41,33.41,22.0,3.04,10.01,27.862,27.862,27.862,26.67,26.67,26.67,0.02
2016-08-31,30.37,30.37,30.37,30.37,19.0,2.76,10.0,26.475,26.475,26.475,27.84,27.84,27.84,0.01
2016-08-30,27.61,27.61,27.61,27.61,6.0,2.51,10.0,25.177,25.177,25.177,30.79,30.79,30.79,0.0
2016-08-29,25.1,25.1,25.1,25.1,6.0,2.28,9.99,23.96,23.96,23.96,43.18,43.18,43.18,0.0
2016-08-26,20.92,22.82,22.82,20.92,80.36,6.97,43.98,22.82,22.82,22.82,80.36,80.36,80.36,0.06
