date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover
2016-09-12,40.82,43.51,42.2,40.52,89158.26,0.13,0.31,43.494,69.297,86.825,94011.43,72425.22,76986.42,13.21
2016-09-09,43.65,43.66,42.07,42.01,76321.06,-1.75,-3.99,54.054,74.59,89.726,88733.66,69107.86,77035.2,11.31
2016-09-08,43.0,44.68,43.82,42.52,74456.6,0.5,1.15,64.228,80.379,92.437,80436.71,67871.31,76582.36,11.03
2016-09-07,46.0,46.01,43.32,43.16,118823.4,-2.74,-5.95,74.174,86.497,94.907,74879.12,66870.51,76863.06,17.6
2016-09-06,46.3,46.89,46.06,44.0,111297.82,-1.44,-3.03,85.052,92.715,97.588,63153.54,61900.07,74727.92,16.49
2016-09-05,93.49,99.8,95.0,93.46,62769.43,2.06,2.22,95.1,98.499,100.284,50839.02,58076.02,73211.01,18.6
2016-09-02,91.68,94.81,92.94,91.43,34836.29,-0.61,-0.65,95.126,99.336,100.342,49482.06,60121.0,73515.54,10.32
2016-09-01,96.73,98.46,93.55,93.51,46668.65,-4.16,-4.26,96.53,101.528,100.53,55305.92,67272.52,76138.94,13.83
2016-08-31,96.16,98.48,97.71,91.05,60195.53,1.41,1.46,98.82,102.935,100.474,58861.89,74617.94,77849.25,17.84
2016-08-30,97.47,99.5,96.3,95.51,49725.2,1.17,1.23,100.378,103.934,100.182,60646.6,79033.44,79442.39,14.73
2016-08-29,99.96,100.5,95.13,92.7,55984.64,-4.83,-4.83,101.898,104.352,99.745,65313.03,81547.62,80609.41,16.59
2016-08-26,103.51,104.77,99.96,98.0,63955.57,-5.04,-4.8,103.546,104.861,98.968,70759.94,84962.53,79450.43,18.95
2016-08-25,102.9,106.0,105.0,97.0,64448.53,-0.5,-0.47,106.526,104.495,98.135,79239.11,85293.4,78976.93,19.1
2016-08-24,104.0,109.79,105.5,103.0,69119.04,1.6,1.54,107.05,103.316,96.875,90373.98,86855.61,77423.95,20.48
2016-08-23,100.06,106.18,103.9,98.68,73057.35,0.53,0.51,107.49,102.461,95.582,97420.28,87555.76,76269.08,21.65
2016-08-22,115.0,116.0,103.37,103.37,83219.23,-11.49,-10.0,106.806,102.069,94.746,97782.21,88346.01,73915.74,24.66
2016-08-19,107.11,115.88,114.86,107.11,106351.41,7.24,6.73,106.176,101.347,93.885,99165.11,86910.08,71102.39,31.51
2016-08-18,107.08,116.38,107.62,106.6,120122.85,-0.08,-0.07,102.464,99.531,92.422,91347.69,85005.36,67811.95,35.59
2016-08-17,100.47,109.0,107.7,99.1,104350.55,7.22,7.19,99.582,98.013,91.543,83337.24,81080.57,63583.82,30.92
2016-08-16,99.08,103.5,100.48,99.0,74866.99,0.26,0.26,97.432,96.429,90.813,77691.25,79851.34,60033.73,22.18
2016-08-15,96.45,102.8,100.22,94.0,90133.77,3.92,4.07,97.332,95.137,90.413,78909.81,79671.2,57734.72,26.71
2016-08-12,92.1,96.7,96.3,92.1,67264.27,3.09,3.31,96.518,93.075,90.017,74655.04,73938.33,54966.67,19.93
2016-08-11,95.2,99.9,93.21,93.0,80070.63,-3.74,-3.86,96.598,91.775,89.991,78663.02,72660.46,54370.31,23.72
2016-08-10,99.4,100.18,96.95,96.02,76120.59,-3.03,-3.03,96.444,90.433,89.962,78823.89,67992.29,52144.65,22.55
2016-08-09,95.06,102.59,99.98,95.06,80959.77,3.83,3.98,95.426,88.703,89.703,82011.43,64982.4,50795.71,23.99
2016-08-08,95.0,97.98,96.15,92.8,68859.94,-0.55,-0.57,92.942,87.422,89.359,80432.59,59485.46,49713.84,20.4
2016-08-05,92.0,98.0,96.7,89.7,87304.19,4.26,4.61,89.632,86.422,89.105,73221.62,55294.7,49972.91,25.87
2016-08-04,91.0,96.9,92.44,90.8,80874.97,0.58,0.63,86.952,85.312,89.33,66657.9,50618.55,47611.59,23.96
2016-08-03,89.98,94.91,91.86,88.5,92058.28,4.3,4.91,84.422,85.073,89.878,57160.69,46087.08,46028.72,27.28
2016-08-02,79.05,87.56,87.56,79.05,73065.59,7.96,10.0,81.98,85.196,90.422,47953.36,40216.13,45277.47,21.65
2016-08-01,81.0,81.5,79.6,75.0,32805.07,-3.7,-4.44,81.902,85.688,91.412,38538.34,35798.23,46384.31,9.72
2016-07-29,83.99,86.57,83.3,83.12,54485.58,3.51,4.4,83.212,86.959,92.506,37367.77,35995.01,48015.31,16.14
2016-07-28,79.64,80.7,79.79,76.29,33388.93,0.14,0.18,83.672,88.207,93.34,34579.21,36080.17,49365.03,9.89
2016-07-27,86.81,87.53,79.65,79.08,46021.63,-7.52,-8.63,85.724,89.491,94.347,35013.47,36297.0,53929.31,13.64
2016-07-26,85.99,88.48,87.17,85.59,25990.47,1.02,1.18,88.412,90.703,95.915,32478.9,36609.03,58052.92,7.7
2016-07-25,83.5,86.98,86.15,83.4,26952.25,0.55,0.64,89.474,91.296,96.603,33058.13,39942.21,61349.53,7.99
2016-07-22,89.91,90.9,85.6,84.4,40542.76,-4.45,-4.94,90.706,91.788,97.36,34622.24,44651.13,65514.21,12.01
2016-07-21,92.48,93.16,90.05,90.01,35560.23,-3.04,-3.27,92.742,93.347,98.029,37581.12,44604.62,68868.39,10.54
2016-07-20,93.5,94.98,93.09,92.7,33348.77,0.61,0.66,93.258,94.682,98.341,37580.53,45970.37,71589.46,9.88
2016-07-19,91.5,93.44,92.48,90.59,28886.63,0.17,0.18,92.994,95.648,98.722,40739.17,50338.81,76388.34,8.56
2016-07-18,94.84,94.85,92.31,91.52,34772.83,-3.47,-3.62,93.118,97.136,99.058,46826.3,56970.38,82798.95,10.3
2016-07-15,93.39,97.96,95.78,92.82,55337.16,3.15,3.4,92.87,98.054,98.951,54680.01,60035.6,87091.66,16.4
2016-07-14,91.11,92.97,92.63,90.02,35557.28,0.86,0.94,93.952,98.473,98.614,51628.12,62649.9,90171.54,10.54
2016-07-13,93.08,94.8,91.77,91.1,49141.96,-1.33,-1.43,96.106,99.202,98.287,54360.2,71561.62,94333.12,14.56
2016-07-12,90.86,93.15,93.1,84.1,59322.26,2.03,2.23,98.302,101.127,98.029,59938.45,79496.8,100407.03,17.58
2016-07-11,100.4,101.6,91.07,91.07,74041.38,-10.12,-10.0,101.154,101.91,97.669,67114.47,82756.86,107126.17,21.94
2016-07-08,103.1,104.48,101.19,101.01,40077.71,-2.21,-2.14,103.238,102.931,97.02,65391.2,86377.3,103916.39,11.87
2016-07-07,102.09,104.58,103.4,100.36,49217.7,0.65,0.63,102.994,102.711,95.509,73671.68,93132.15,102029.4,14.58
2016-07-06,105.96,105.99,102.75,100.0,77033.18,-4.61,-4.29,102.298,101.999,93.566,88763.04,97208.56,99675.29,22.82
2016-07-05,103.01,110.66,107.36,103.01,95202.39,5.87,5.78,103.952,101.796,91.363,99055.16,102437.87,95868.15,28.21
2016-07-04,98.21,102.65,101.49,98.21,65425.01,1.52,1.52,102.666,100.979,88.661,98399.24,108627.51,91118.73,19.39
