date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover
2016-09-12,31.01,33.85,33.0,30.88,76103.54,0.43,1.32,34.218,34.371,34.861,74074.12,69082.55,64858.58,14.64
2016-09-09,34.26,34.47,32.53,32.53,76634.3,-1.78,-5.19,34.83,34.501,34.989,83739.25,65057.1,66588.08,14.74
2016-09-08,35.01,35.5,34.33,34.1,62214.11,-0.91,-2.58,35.264,34.74,35.035,86956.58,64848.82,65644.82,11.96
2016-09-07,35.68,36.09,35.24,35.03,66094.9,-0.75,-2.08,35.156,34.778,34.967,81009.67,62692.15,66123.31,12.71
2016-09-06,36.17,36.85,35.99,35.5,89323.76,-0.08,-0.22,34.914,34.806,34.91,73987.95,60696.14,67758.14,17.18
2016-09-05,34.5,36.5,36.06,34.01,124429.16,1.35,3.89,34.524,34.792,34.734,64090.97,56805.98,66087.11,23.93
2016-09-02,33.98,35.75,34.7,33.67,92720.99,0.93,2.75,34.172,34.806,34.54,46374.96,51337.71,61861.64,17.83
2016-09-01,34.17,34.22,33.79,33.22,32479.52,-0.21,-0.62,34.216,34.928,34.396,42741.05,49802.67,59482.9,6.25
2016-08-31,33.95,34.37,34.03,33.1,30986.32,-0.01,-0.03,34.4,35.074,34.33,44374.64,52992.72,61063.87,5.96
2016-08-30,34.65,34.97,34.04,33.81,39838.85,-0.27,-0.79,34.698,35.184,34.271,47404.33,55629.94,64467.92,7.66
2016-08-29,34.22,35.18,34.3,34.15,35849.11,-0.61,-1.75,35.06,35.35,34.157,49520.99,60634.62,65115.96,6.89
2016-08-26,35.28,35.88,34.92,34.8,74551.44,-0.35,-0.99,35.44,35.476,34.013,56300.46,68119.06,67003.06,14.34
2016-08-25,35.0,36.0,34.71,33.79,40647.5,-0.79,-2.23,35.64,35.329,33.801,56864.29,66440.82,66010.38,7.82
2016-08-24,35.9,36.2,35.52,35.45,46134.75,-0.42,-1.17,35.748,35.156,33.642,61610.79,69554.46,68229.94,8.87
2016-08-23,35.6,36.63,35.85,35.21,50422.13,-0.27,-0.75,35.67,35.014,33.42,63855.56,74820.13,70549.31,9.7
2016-08-22,36.45,36.89,36.2,35.01,69746.47,0.28,0.78,35.64,34.676,33.338,71748.25,75368.24,71049.1,13.41
2016-08-19,35.1,35.99,35.92,35.09,77370.6,0.7,1.99,35.512,34.274,33.208,79937.66,72385.57,71759.47,14.88
2016-08-18,35.14,35.4,35.25,34.49,64380.0,0.11,0.31,35.018,33.864,33.193,76017.35,69163.13,71480.73,12.38
2016-08-17,35.4,35.88,35.13,34.81,57358.58,-0.57,-1.6,34.564,33.586,33.288,77498.13,69135.03,73141.22,11.03
2016-08-16,35.23,36.42,35.7,34.98,89885.61,0.11,0.31,34.358,33.358,33.36,85784.71,73305.9,74441.35,17.29
2016-08-15,33.45,35.84,35.56,33.22,110693.51,2.11,6.31,33.712,32.963,33.398,78988.23,69597.3,74334.17,21.29
2016-08-12,32.51,33.88,33.45,32.51,57769.07,0.43,1.3,33.036,32.55,33.425,64833.48,65887.07,74609.89,11.11
2016-08-11,33.56,33.8,32.98,32.85,71783.87,-1.12,-3.28,32.71,32.272,33.675,62308.9,65579.94,75758.11,13.8
2016-08-10,32.45,34.4,34.1,32.18,98791.49,1.63,5.02,32.608,32.128,33.963,60771.93,66905.43,76728.56,19.0
2016-08-09,32.33,33.23,32.47,32.33,55903.22,0.29,0.9,32.358,31.826,34.243,60827.09,66278.48,81583.69,10.75
2016-08-08,31.22,32.33,32.18,31.01,39919.77,0.35,1.1,32.214,31.999,34.628,60206.36,66729.96,87857.92,7.68
2016-08-05,32.55,32.6,31.82,31.6,45146.15,-0.65,-2.0,32.064,32.141,34.958,66940.65,71133.36,96706.75,8.68
2016-08-04,32.54,32.97,32.47,31.9,64099.0,-0.38,-1.16,31.834,32.521,35.358,68850.98,73798.33,106076.58,12.33
2016-08-03,31.45,33.34,32.85,31.42,99067.33,1.1,3.46,31.648,32.989,35.649,73038.92,77147.42,115564.53,19.05
