date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover
2016-09-12,40.0,40.31,39.88,38.9,15993.72,-0.89,-2.18,40.644,40.424,40.634,11473.29,9930.64,9619.03,3.2
2016-09-09,40.85,41.35,40.63,40.5,8878.07,-0.33,-0.81,40.712,40.446,40.755,9563.44,9046.45,10301.06,1.78
2016-09-08,40.4,41.05,41.0,40.21,9393.85,0.36,0.89,40.64,40.42,40.741,9444.46,9034.44,10404.75,1.88
2016-09-07,41.5,41.6,40.62,40.51,10895.67,-0.45,-1.1,40.384,40.321,40.667,9377.42,8857.03,10595.12,2.18
2016-09-06,40.21,41.14,41.09,39.7,12205.14,0.87,2.16,40.358,40.273,40.66,9068.41,8724.81,10531.94,2.44
2016-09-05,40.28,40.6,40.22,40.15,6444.49,-0.03,-0.07,40.204,40.183,40.63,8387.99,8124.16,10492.4,1.29
2016-09-02,39.5,40.27,40.27,39.5,8283.16,0.56,1.41,40.18,40.162,40.629,8529.46,8733.73,10661.35,1.66
2016-09-01,40.64,40.77,39.72,39.69,9058.62,-0.77,-1.9,40.2,40.315,40.608,8624.42,8589.79,10793.54,1.81
2016-08-31,40.14,40.81,40.49,40.14,9350.62,0.19,0.47,40.258,40.503,40.633,8336.65,8633.47,10741.91,1.87
2016-08-30,40.23,40.33,40.32,39.62,8803.05,0.29,0.72,40.188,40.658,40.639,8381.21,8752.12,10971.01,1.76
2016-08-29,40.21,40.55,40.1,39.81,7151.83,-0.34,-0.84,40.162,40.843,40.634,7860.33,9307.43,11000.26,1.43
2016-08-26,40.4,40.58,40.37,39.9,8758.0,0.34,0.85,40.144,41.064,40.632,8938.0,11555.66,11603.01,1.75
2016-08-25,40.0,40.1,40.01,39.19,7619.76,-0.13,-0.32,40.43,41.062,40.593,8555.16,11775.05,11958.45,1.52
2016-08-24,40.02,40.4,40.14,39.89,9573.39,-0.02,-0.05,40.748,41.012,40.562,8930.3,12333.2,13482.9,1.91
2016-08-23,39.95,40.42,40.19,39.6,6198.69,0.17,0.42,41.128,41.046,40.593,9123.02,12339.07,14768.97,1.24
2016-08-22,41.78,41.78,40.01,40.0,12540.16,-1.86,-4.44,41.524,41.077,40.767,10754.52,12860.64,15233.43,2.51
2016-08-19,41.43,42.0,41.8,41.01,6843.79,0.19,0.46,41.984,41.095,40.906,14173.33,12588.97,15224.37,1.37
2016-08-18,42.16,42.46,41.6,41.5,9495.45,-0.44,-1.05,41.694,40.901,40.954,14994.94,12997.29,15923.59,1.9
2016-08-17,42.2,42.32,42.04,41.8,10537.03,-0.11,-0.26,41.276,40.763,41.05,15736.11,12850.34,16624.55,2.11
2016-08-16,42.32,42.7,42.17,41.83,14356.19,-0.15,-0.35,40.964,40.619,41.149,15555.12,13189.9,17234.51,2.87
2016-08-15,40.53,42.51,42.31,40.45,29634.17,1.96,4.86,40.63,40.424,41.265,14966.76,12693.09,18121.54,5.93
2016-08-12,39.41,40.36,40.35,39.01,10951.88,0.88,2.23,40.206,40.199,41.407,11004.61,11650.36,18024.16,2.19
2016-08-11,40.2,40.5,39.51,39.41,13201.29,-1.01,-2.49,40.108,40.123,41.742,10999.63,12141.84,18475.03,2.64
2016-08-10,40.51,40.86,40.48,40.0,9632.06,-0.02,-0.05,40.25,40.112,42.12,9964.57,14632.59,18790.81,1.93
2016-08-09,40.19,40.64,40.5,39.88,11414.42,0.31,0.77,40.274,40.139,42.448,10824.68,17198.87,19510.79,2.28
2016-08-08,39.11,40.29,40.19,38.88,9823.4,0.35,0.88,40.218,40.456,42.791,10419.42,17606.22,20778.92,1.96
2016-08-05,40.22,40.4,39.86,39.12,10926.99,-0.36,-0.9,40.192,40.717,43.145,12296.11,17859.78,22880.83,2.19
2016-08-04,40.7,40.77,40.22,40.16,8025.97,-0.39,-0.96,40.138,41.007,43.566,13284.05,18849.9,25145.87,1.61
2016-08-03,40.22,41.18,40.6,39.82,13932.62,0.4,0.99,39.974,41.337,43.924,19300.61,20398.76,28029.59,2.79
2016-08-02,39.84,40.49,40.22,39.64,9388.14,0.2,0.5,40.004,41.679,44.348,23573.06,21279.11,32601.58,1.88
2016-08-01,39.58,40.57,40.06,38.0,19206.83,0.5,1.26,40.694,42.106,44.631,24793.01,23549.99,34519.72,3.84
2016-07-29,39.85,39.9,39.59,39.17,15866.7,0.0,0.0,41.242,42.615,44.812,23423.44,24397.95,35438.05,3.17
2016-07-28,40.94,40.95,39.4,38.7,38108.74,-1.48,-3.62,41.876,43.361,45.01,24415.74,24808.23,36516.79,7.62
2016-07-27,43.7,43.7,40.75,39.51,35294.91,-2.9,-6.64,42.7,44.127,45.311,21496.91,22949.03,36546.81,7.06
2016-07-26,42.74,43.8,43.67,42.2,15487.86,0.87,2.03,43.354,44.757,45.634,18985.16,21822.7,36650.74,3.1
2016-07-25,42.9,43.47,42.8,42.6,12359.0,0.05,0.12,43.518,45.125,45.757,22306.96,23951.63,36832.06,2.47
2016-07-22,43.7,43.7,42.76,42.0,20828.2,-0.86,-1.97,43.988,45.572,45.946,25372.47,27901.89,37724.82,4.17
2016-07-21,44.09,44.8,43.52,43.41,23514.59,-0.49,-1.11,44.846,46.125,46.011,25200.71,31441.83,38207.49,4.7
2016-07-20,43.35,44.44,44.02,43.35,22736.15,-0.48,-1.08,45.554,46.511,46.104,24401.14,35660.42,38085.5,4.55
2016-07-19,44.8,44.94,44.49,43.22,32096.88,-0.66,-1.46,46.16,47.017,46.218,24660.24,43924.05,37989.63,6.42
2016-07-18,46.8,46.8,45.15,45.1,27686.51,-1.89,-4.02,46.732,47.156,46.256,25596.29,45489.46,38285.49,5.54
2016-07-15,47.22,47.76,47.05,46.74,19969.42,-0.02,-0.04,47.156,47.009,46.36,30431.32,46478.14,38743.11,3.99
2016-07-14,46.9,47.5,47.06,46.5,19516.73,-0.02,-0.04,47.404,46.658,46.366,37682.96,48225.36,39354.27,3.9
2016-07-13,47.4,49.69,47.05,45.81,24031.67,-0.31,-0.66,47.468,46.495,46.307,46919.69,50144.6,41149.41,4.81
2016-07-12,47.27,47.5,47.35,44.8,36777.14,0.09,0.19,47.874,46.51,46.261,63187.85,51478.78,42387.17,7.36
2016-07-11,48.05,49.6,47.27,46.6,51861.62,-1.01,-2.09,47.58,46.389,46.075,65382.62,49712.48,42807.61,10.37
2016-07-08,47.6,49.68,48.29,47.01,56227.63,0.99,2.09,46.862,46.319,45.739,62524.96,47547.76,42559.95,11.25
2016-07-07,48.1,48.73,47.38,46.42,65700.4,-1.65,-3.37,45.912,45.897,45.483,58767.76,44973.15,41774.04,13.14
2016-07-06,45.7,50.45,49.08,44.5,105372.45,3.22,7.02,45.522,45.696,45.354,53369.51,40510.59,41780.39,21.07
2016-07-05,43.43,45.89,45.88,43.42,47751.01,2.21,5.06,45.146,45.418,45.023,39769.71,32055.22,38480.82,9.55
2016-07-04,43.38,44.25,43.68,42.02,37573.3,0.16,0.37,45.198,45.356,44.868,34042.34,31081.53,39327.43,7.51
2016-07-01,44.88,45.98,43.54,43.05,37441.65,-1.95,-4.29,45.776,45.71,44.834,32570.55,31008.07,40413.71,7.49
2016-06-30,46.0,46.58,45.43,43.0,38709.16,-1.77,-3.75,45.882,46.074,44.725,31178.54,30483.18,42721.23,7.74
2016-06-29,46.4,47.5,47.2,45.08,37373.45,1.08,2.34,45.87,46.119,44.441,27651.66,32154.22,44277.69,7.47
2016-06-28,46.6,47.0,46.14,45.5,19114.16,-0.57,-1.22,45.69,46.011,43.969,24340.73,33295.56,43498.52,3.82
2016-06-27,43.98,47.6,46.57,43.65,30214.35,2.5,5.67,45.514,45.76,43.595,28120.71,35902.73,45220.0,6.04
2016-06-24,45.32,45.95,44.07,41.66,30481.56,-1.29,-2.84,45.644,45.158,43.195,29445.6,37572.15,46146.58,6.1
2016-06-23,46.29,47.27,45.37,45.1,21074.77,-0.92,-1.99,46.266,45.069,42.911,29787.83,38574.93,47743.83,4.21
2016-06-22,45.29,46.7,46.3,45.0,20818.83,1.01,2.23,46.368,45.012,42.537,36656.78,43050.2,48968.99,4.16
2016-06-21,47.0,47.27,45.26,44.96,38014.03,-1.98,-4.19,46.332,44.628,42.114,42250.39,44906.41,51416.28,7.6
2016-06-20,47.17,48.5,47.22,46.01,36838.79,0.03,0.06,46.006,44.38,41.746,43684.75,47573.33,52770.94,7.37
2016-06-17,46.3,47.7,47.18,45.5,32192.73,1.27,2.77,44.672,43.958,41.24,45698.71,49819.35,54950.23,6.44
2016-06-16,46.37,48.86,45.88,45.41,55419.51,-0.27,-0.58,43.872,43.375,40.7,47362.04,54959.28,57639.5,11.08
2016-06-15,42.43,47.5,46.12,42.43,48786.9,2.47,5.66,43.656,42.763,40.135,49443.62,56401.15,56094.79,9.76
2016-06-14,40.56,44.87,43.63,40.55,45185.84,2.81,6.88,42.924,41.927,39.566,47562.43,53701.47,55457.64,9.04
2016-06-13,41.72,43.99,40.55,40.55,46908.58,-2.6,-6.03,42.754,41.43,39.083,51461.91,54537.28,54713.77,9.38
2016-06-08,44.1,44.68,43.18,42.41,40509.36,-1.6,-3.57,43.244,41.232,38.789,53939.99,54721.01,54706.29,8.1
2016-06-07,42.26,45.96,44.8,42.2,65827.43,2.39,5.63,42.878,40.753,38.318,62556.52,56912.72,54666.09,13.17
2016-06-06,43.3,43.3,42.46,41.45,39380.93,-0.38,-0.89,41.87,40.061,37.781,63358.69,54887.78,53163.32,7.88
2016-06-03,42.6,43.49,42.78,41.03,64683.25,-0.18,-0.42,40.93,39.6,37.326,59840.52,57926.14,53651.71,12.94
2016-06-02,41.33,43.56,43.0,40.89,59299.0,1.67,4.04,40.106,39.111,37.025,57612.65,57968.55,53666.21,11.86
2016-06-01,39.95,42.98,41.35,39.52,83591.97,1.58,3.97,39.22,38.522,36.743,55502.02,60081.1,52426.25,16.72
