date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover
2016-09-12,17.99,18.24,17.71,17.43,350986.12,-0.86,-4.63,16.922,15.743,15.058,284209.56,163200.76,115936.61,23.82
2016-09-09,18.3,19.38,18.7,18.14,521663.84,1.08,6.13,16.264,15.479,14.86,220103.44,136995.31,100981.05,35.4
2016-09-08,17.0,17.62,17.62,16.51,391340.22,1.6,9.99,15.388,15.118,14.594,124776.35,96212.08,76236.65,26.56
2016-09-07,14.56,16.02,16.02,14.5,99438.48,1.46,10.03,14.768,14.933,14.375,55346.8,78634.52,59068.01,6.75
2016-09-06,14.25,14.58,14.56,13.9,57619.12,0.14,0.97,14.53,14.841,14.26,43016.08,75881.04,56175.99,3.91
2016-09-05,14.32,14.6,14.42,14.31,30455.54,0.09,0.63,14.564,14.758,14.225,42191.96,72308.35,55366.32,2.07
2016-09-02,14.5,14.59,14.32,14.19,45028.37,-0.19,-1.31,14.694,14.693,14.191,53887.18,72690.11,55779.17,3.06
2016-09-01,14.8,14.86,14.52,14.43,44192.48,-0.31,-2.09,14.848,14.635,14.166,67647.81,70713.91,55196.27,3.0
2016-08-31,14.7,14.96,14.83,14.66,37784.91,0.1,0.68,15.098,14.566,14.143,101922.23,69814.69,55213.39,2.56
2016-08-30,14.9,15.04,14.73,14.65,53498.51,-0.34,-2.26,15.152,14.464,14.095,108745.99,69490.44,54919.92,3.63
2016-08-29,14.81,15.45,15.07,14.56,88931.64,-0.01,-0.07,14.952,14.372,14.057,102424.73,68672.47,53945.74,6.03
2016-08-26,15.46,15.6,15.09,15.0,113831.49,-0.7,-4.43,14.692,14.241,13.995,91493.04,64966.79,53167.64,7.72
2016-08-25,15.2,16.5,15.77,14.6,215564.61,0.67,4.44,14.422,14.07,13.969,73780.02,56261.22,52158.9,14.63
2016-08-24,13.69,15.1,15.1,13.69,71903.7,1.37,9.98,14.034,13.817,13.961,37707.16,39501.51,48109.51,4.88
2016-08-23,13.77,13.82,13.73,13.61,21892.2,-0.03,-0.22,13.776,13.678,14.023,30234.89,36470.95,57920.4,1.49
2016-08-22,13.75,13.87,13.77,13.58,34273.2,0.03,0.22,13.792,13.692,14.117,34920.2,38424.29,61581.79,2.33
2016-08-19,13.83,13.88,13.74,13.61,25266.4,-0.09,-0.65,13.79,13.689,14.192,38440.53,38868.23,64133.26,1.71
2016-08-18,13.77,13.88,13.83,13.66,35200.28,0.02,0.14,13.718,13.696,14.309,38742.42,39678.63,66123.85,2.39
2016-08-17,13.84,13.9,13.81,13.58,34542.35,0.0,0.0,13.6,13.719,15.194,41295.86,40612.1,67003.72,2.34
2016-08-16,13.79,14.0,13.81,13.71,45318.79,0.05,0.36,13.58,13.726,16.072,42707.01,40349.4,67416.68,3.08
2016-08-15,13.41,13.8,13.76,13.31,51874.83,0.36,2.69,13.592,13.742,16.946,41928.38,39219.02,66865.15,3.52
2016-08-12,13.27,13.44,13.38,13.23,26775.83,0.15,1.13,13.588,13.748,17.816,39295.92,41368.5,67222.86,1.82
2016-08-11,13.64,13.69,13.24,13.21,47967.49,-0.47,-3.43,13.674,13.868,18.689,40614.85,48056.59,67537.8,3.26
2016-08-10,13.74,13.96,13.71,13.66,41598.12,-0.16,-1.15,13.838,14.104,19.557,39928.33,56717.51,66789.07,2.82
2016-08-09,13.83,13.88,13.87,13.61,41425.62,0.13,0.95,13.872,14.368,20.398,37991.78,79369.85,66813.79,2.81
2016-08-08,13.81,13.88,13.74,13.46,38712.56,-0.07,-0.51,13.892,14.541,21.231,36509.66,84739.29,67716.41,2.63
2016-08-05,14.08,14.18,13.81,13.75,33370.46,-0.27,-1.92,13.908,14.695,22.086,43441.08,89398.3,69175.93,2.26
2016-08-04,13.77,14.19,14.06,13.72,44534.9,0.19,1.37,14.062,14.922,22.902,55498.33,92569.06,71458.56,3.02
2016-08-03,13.85,13.96,13.88,13.7,31915.36,-0.06,-0.43,14.37,16.668,23.703,73506.7,93395.34,72483.36,2.17
2016-08-02,13.76,14.21,13.97,13.61,34015.03,0.14,1.01,14.864,18.418,24.462,120747.92,94483.97,72828.41,2.31
2016-08-01,14.24,14.41,13.82,13.46,73369.64,-0.79,-5.41,15.19,20.149,25.23,132968.91,94511.28,73963.07,4.98
2016-07-29,15.5,15.6,14.58,14.57,93656.7,-1.04,-6.66,15.482,21.883,25.993,135355.51,93077.22,73559.7,6.36
2016-07-28,15.96,15.97,15.6,15.11,134576.75,-0.73,-4.47,15.782,23.51,26.661,129639.8,87019.02,70391.38,9.13
2016-07-27,15.57,16.97,16.35,15.19,268121.5,0.67,4.27,18.966,25.01,27.27,113283.99,76860.63,64721.45,18.19
2016-07-26,15.1,16.25,15.6,14.91,95119.97,0.4,2.63,21.972,26.428,27.848,68220.01,54257.72,52990.3,6.45
2016-07-25,15.69,15.69,15.28,15.02,85302.64,-0.79,-4.92,25.108,27.92,28.448,56053.65,50693.52,49436.9,5.79
2016-07-22,16.0,16.7,16.08,15.79,65078.13,0.31,1.97,28.284,29.477,29.056,50798.93,48953.57,46237.61,4.42
2016-07-21,31.7,32.65,31.52,31.29,52797.72,0.09,0.29,31.238,30.882,29.59,44398.25,50348.05,44317.83,7.17
2016-07-20,31.03,32.0,31.38,31.03,42801.57,0.11,0.35,31.054,30.738,29.38,40437.28,51571.38,42600.14,5.81
2016-07-19,31.0,31.5,31.28,30.4,34288.2,-0.14,-0.45,30.884,30.505,29.209,40295.43,51172.86,41314.27,4.65
2016-07-18,31.99,31.99,31.16,30.81,59029.02,0.32,1.04,30.732,30.311,29.012,45333.4,53414.86,40751.13,8.01
2016-07-15,30.56,30.99,30.85,30.17,33074.72,0.27,0.88,30.67,30.102,28.864,47108.21,54042.18,39150.56,4.49
2016-07-14,30.11,30.71,30.6,29.88,32992.87,0.04,0.13,30.526,29.812,28.724,56297.85,53763.73,38765.73,4.48
2016-07-13,30.55,31.22,30.53,30.31,42092.34,-0.27,-0.88,30.422,29.529,28.607,62705.49,52582.27,38394.82,5.71
2016-07-12,30.97,31.02,30.52,29.35,59478.03,-0.32,-1.04,30.126,29.268,28.508,62050.28,51722.88,38258.26,8.07
2016-07-11,29.9,31.64,30.85,29.8,67903.11,0.67,2.22,29.89,28.976,28.333,61496.32,48180.28,36025.27,9.22
2016-07-08,31.11,32.4,30.13,30.06,79022.92,0.07,0.23,29.534,28.635,28.099,60976.15,43521.65,34347.31,10.73
2016-07-07,28.95,30.3,30.08,28.95,65031.03,1.06,3.65,29.098,28.297,28.001,51229.6,38287.61,32230.17,8.83
2016-07-06,29.28,29.38,29.05,28.8,38816.31,-0.31,-1.06,28.636,28.022,27.941,42459.05,33628.9,31446.67,5.27
2016-07-05,29.12,29.5,29.34,28.56,56708.24,0.26,0.89,28.41,27.912,27.879,41395.47,31455.69,31534.0,7.7
2016-07-04,27.97,29.53,29.07,27.97,65302.23,1.11,3.97,28.062,27.713,27.782,34864.23,28087.41,30267.91,8.86
2016-07-01,27.82,28.2,27.95,27.65,30290.21,0.25,0.9,27.736,27.626,27.693,26067.15,24258.93,28205.19,4.11
2016-06-30,27.76,28.0,27.77,27.41,21178.26,-0.14,-0.5,27.496,27.636,27.63,25345.62,23767.73,28483.6,2.87
2016-06-29,27.65,28.18,27.92,27.46,33498.41,0.34,1.23,27.408,27.685,27.567,24798.74,24207.37,28883.48,4.55
2016-06-28,27.11,27.6,27.6,27.01,24052.03,0.16,0.58,27.414,27.748,27.439,21515.9,24793.64,28114.44,3.26
2016-06-27,26.9,27.6,27.44,26.5,21316.82,0.66,2.46,27.364,27.689,27.367,21310.58,23870.27,27889.67,2.89
2016-06-24,27.32,27.82,26.75,26.0,26682.6,-0.57,-2.09,27.516,27.563,27.3,22450.72,25172.97,27833.78,3.62
2016-06-23,27.8,27.94,27.33,27.3,18443.85,-0.62,-2.22,27.776,27.705,27.274,22189.84,26172.73,28236.42,2.5
2016-06-22,27.4,28.08,27.95,27.2,17084.21,0.57,2.08,27.962,27.86,27.16,23616.0,29264.45,27813.7,2.32
2016-06-21,28.33,28.48,27.35,27.12,23025.44,-0.85,-3.01,28.082,27.845,27.029,28071.39,31612.32,27699.07,3.13
2016-06-20,28.01,28.39,28.2,27.51,27017.5,0.12,0.43,28.014,27.85,26.9,26429.96,32448.42,26965.8,3.67
2016-06-17,28.5,28.78,28.05,27.87,25378.21,-0.23,-0.81,27.61,27.76,26.715,27895.21,32151.45,26096.32,3.44
2016-06-16,28.38,28.98,28.26,28.1,25574.62,-0.34,-1.19,27.634,27.623,26.526,30155.61,33199.46,25535.89,3.47
2016-06-15,26.88,28.79,28.55,26.5,39361.17,0.92,3.33,27.758,27.448,26.399,34912.91,33559.59,24764.53,5.34
2016-06-14,25.93,28.8,27.01,25.9,14818.3,0.83,3.17,27.608,27.129,26.263,35153.26,31435.24,23219.4,2.01
2016-06-13,27.89,27.89,26.18,26.12,34343.76,-2.02,-7.16,27.686,27.044,26.192,38466.88,31909.07,22920.63,4.66
2016-06-08,28.42,28.97,28.17,28.02,36680.21,-0.7,-2.42,27.91,27.037,26.161,36407.69,30494.6,21860.8,10.0
2016-06-07,27.35,28.89,28.88,27.31,49361.12,1.1,3.96,27.612,26.843,26.06,36243.32,30300.11,20789.83,13.46
2016-06-06,27.3,28.38,27.8,27.08,40562.91,0.42,1.53,27.138,26.459,25.933,32206.27,26362.94,19199.08,11.06
2016-06-03,27.0,27.79,27.4,26.91,31386.38,0.18,0.66,26.65,26.212,25.856,27717.22,23785.82,18773.73,8.56
2016-06-02,26.69,27.32,27.3,26.6,24047.85,0.61,2.29,26.402,25.95,25.906,25351.26,21483.18,19562.67,6.56
2016-06-01,26.8,27.49,26.68,26.4,35858.33,0.2,0.76,26.164,25.669,25.971,24581.51,20041.2,19258.58,9.78
2016-05-31,25.31,26.52,26.51,25.31,29175.88,1.1,4.33,26.074,25.428,26.045,24356.89,17872.31,18237.9,7.95
2016-05-30,25.95,25.95,25.36,24.71,18117.64,-0.8,-3.06,25.78,25.349,26.129,20519.62,15969.48,17616.82,4.94
2016-05-27,26.52,26.97,26.16,26.0,19556.59,0.05,0.19,25.774,25.397,26.238,19854.42,15003.56,17312.96,5.33
2016-05-26,25.86,26.3,26.11,25.2,20199.12,-0.19,-0.72,25.498,25.34,26.31,17615.11,13932.19,17369.61,5.51
2016-05-25,25.37,26.97,26.23,25.36,34735.24,1.19,4.75,25.174,25.285,26.382,15500.88,13226.99,17205.57,9.47
2016-05-24,25.3,25.34,25.04,24.85,9989.5,-0.29,-1.15,24.782,25.276,26.439,11387.73,11279.55,16090.98,2.72
2016-05-23,24.75,25.46,25.33,24.75,14791.67,0.58,2.34,24.918,25.407,26.554,11419.33,12035.21,16249.97,4.03
2016-05-20,24.49,24.93,24.78,24.1,8360.0,0.32,1.31,25.02,25.5,26.687,10152.69,13761.63,16293.67,2.28
2016-05-19,24.34,25.09,24.49,24.34,9627.98,0.22,0.91,25.182,25.862,26.759,10249.28,17642.16,16715.33,2.62
2016-05-18,25.6,25.79,24.27,24.0,14169.52,-1.44,-5.6,25.396,26.273,26.882,10953.11,18475.96,17696.56,3.86
2016-05-17,25.9,26.0,25.72,25.65,10147.5,-0.13,-0.5,25.77,26.662,27.128,11171.37,18603.48,17775.47,2.77
2016-05-16,25.51,25.86,25.84,25.35,8458.45,0.25,0.98,25.896,26.908,27.295,12651.09,19264.17,18196.84,2.31
2016-05-13,25.44,25.91,25.59,25.31,8842.96,0.03,0.12,25.98,27.079,27.492,17370.58,19622.36,19686.75,2.41
2016-05-12,25.0,25.7,25.56,24.95,13147.11,-0.73,-2.78,26.542,27.28,27.75,25035.04,20807.03,22347.73,3.58
2016-05-11,26.4,26.68,26.14,25.9,15260.83,-0.2,-0.76,27.15,27.478,27.917,25998.81,21184.14,22952.39,4.16
2016-05-10,25.96,26.5,26.35,25.96,17546.12,0.06,0.23,27.554,27.601,28.043,26035.59,20902.41,23323.78,4.78
